,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
49845,11.85,1.0,2,7,12,2016,68.12,8.05,8.05
49846,11.36,1.0,3,7,12,2016,69.69,7.96,7.96
49847,10.89,1.0,4,7,12,2016,71.38,7.77,7.77
49848,10.45,1.0,5,7,12,2016,73.0,7.55,7.55
49849,10.14,1.0,6,7,12,2016,74.31,7.29,7.29
49850,13.29,1.0,7,7,12,2016,60.94,6.3,6.3
49851,16.62,1.0,8,7,12,2016,48.81,4.03,4.03
49852,20.76,1.0,9,7,12,2016,38.19,3.94,3.94
49853,24.65,1.0,10,7,12,2016,27.56,4.65,4.65
49854,27.09,1.0,11,7,12,2016,22.69,4.15,4.15
49855,28.37,1.0,12,7,12,2016,20.81,3.6,3.6
49856,28.99,1.0,13,7,12,2016,19.88,3.26,3.26
49857,28.88,1.0,14,7,12,2016,19.81,3.07,3.07
49858,27.98,1.0,15,7,12,2016,21.5,2.97,2.97
49859,24.67,1.0,16,7,12,2016,45.69,2.95,2.95
49860,21.65,1.0,17,7,12,2016,44.94,2.99,2.99
49861,20.37,1.0,18,7,12,2016,45.88,3.03,3.03
49862,19.17,1.0,19,7,12,2016,48.38,3.17,3.17
49863,17.86,1.0,20,7,12,2016,51.94,3.47,3.47
49864,16.4,1.0,21,7,12,2016,56.38,3.99,3.99
49865,14.96,1.0,22,7,12,2016,61.0,4.6,4.6
49866,13.8,1.0,23,7,12,2016,64.25,5.18,5.18
49867,12.92,1.0,0,8,12,2016,66.12,5.65,5.65
49868,12.23,1.0,1,8,12,2016,67.38,5.98,5.98
49869,11.67,1.0,2,8,12,2016,67.94,6.36,6.36
49870,11.22,1.0,3,8,12,2016,68.0,6.75,6.75
49871,10.8,1.0,4,8,12,2016,68.25,7.0,7.0
49872,10.4,1.0,5,8,12,2016,68.94,7.13,7.13
49873,10.08,1.0,6,8,12,2016,69.81,7.12,7.12
49874,13.3,1.0,7,8,12,2016,57.62,6.48,6.48
49875,16.84,1.0,8,8,12,2016,44.44,4.17,4.17
49876,21.18,1.0,9,8,12,2016,34.12,3.28,3.28
49877,25.17,1.0,10,8,12,2016,23.19,3.34,3.34
49878,27.12,1.0,11,8,12,2016,19.5,2.91,2.91
49879,28.46,1.0,12,8,12,2016,17.06,2.61,2.61
49880,29.18,1.0,13,8,12,2016,15.69,2.4,2.4
49881,29.15,1.0,14,8,12,2016,15.5,2.4,2.4
49882,28.25,1.0,15,8,12,2016,17.88,2.59,2.59
49883,24.73,1.0,16,8,12,2016,41.75,2.93,2.93
49884,21.24,1.0,17,8,12,2016,41.62,3.6,3.6
49885,18.95,1.0,18,8,12,2016,46.62,4.62,4.62
49886,16.97,1.0,19,8,12,2016,51.88,5.79,5.79
49887,15.65,1.0,20,8,12,2016,54.38,6.77,6.77
49888,14.73,1.0,21,8,12,2016,56.0,7.33,7.33
49889,13.94,1.0,22,8,12,2016,57.56,7.48,7.48
49890,13.19,1.0,23,8,12,2016,59.19,7.27,7.27
49891,12.54,1.0,0,9,12,2016,60.88,6.85,6.85
49892,11.95,1.0,1,9,12,2016,62.5,6.34,6.34
49893,11.44,1.0,2,9,12,2016,64.0,5.88,5.88
49894,11.03,1.0,3,9,12,2016,65.19,5.52,5.52
49895,10.69,1.0,4,9,12,2016,66.12,5.23,5.23
49896,10.38,1.0,5,9,12,2016,66.75,5.04,5.04
49897,10.21,1.0,6,9,12,2016,67.0,4.88,4.88
49898,13.38,1.0,7,9,12,2016,60.5,4.46,4.46
49899,17.19,1.0,8,9,12,2016,42.75,3.01,3.01
49900,21.51,1.0,9,9,12,2016,32.06,2.53,2.53
49901,25.8,1.0,10,9,12,2016,20.88,3.58,3.58
49902,27.55,1.0,11,9,12,2016,17.75,3.46,3.46
49903,28.55,1.0,12,9,12,2016,16.25,3.06,3.06
49904,28.95,1.0,13,9,12,2016,15.62,2.63,2.63
49905,28.8,1.0,14,9,12,2016,15.62,2.28,2.28
49906,27.96,1.0,15,9,12,2016,17.19,2.07,2.07
49907,25.12,1.0,16,9,12,2016,39.94,2.0,2.0
49908,22.48,1.0,17,9,12,2016,35.75,2.09,2.09
49909,21.09,1.0,18,9,12,2016,37.12,2.31,2.31
49910,19.95,1.0,19,9,12,2016,39.0,2.57,2.57
49911,18.87,1.0,20,9,12,2016,40.81,2.85,2.85
49912,17.55,1.0,21,9,12,2016,44.38,3.1,3.1
49913,16.26,1.0,22,9,12,2016,48.12,3.36,3.36
49914,14.98,1.0,23,9,12,2016,52.12,3.68,3.68
49915,13.75,1.0,0,10,12,2016,56.19,4.09,4.09
49916,12.79,1.0,1,10,12,2016,59.25,4.38,4.38
49917,12.0,1.0,2,10,12,2016,61.69,4.67,4.67
49918,11.38,1.0,3,10,12,2016,63.69,4.86,4.86
49919,10.89,1.0,4,10,12,2016,65.44,4.8,4.8
49920,10.54,1.0,5,10,12,2016,66.56,4.52,4.52
49921,10.43,1.0,6,10,12,2016,66.88,4.13,4.13
49922,13.5,1.0,7,10,12,2016,61.62,3.64,3.64
49923,17.14,1.0,8,10,12,2016,43.31,2.37,2.37
49924,21.17,1.0,9,10,12,2016,33.88,1.55,1.55
49925,25.73,1.0,10,10,12,2016,23.69,2.22,2.22
49926,27.65,1.0,11,10,12,2016,20.56,2.3,2.3
49927,28.72,1.0,12,10,12,2016,18.94,2.12,2.12
49928,29.23,1.0,13,10,12,2016,18.0,1.93,1.93
49929,29.09,1.0,14,10,12,2016,17.94,1.93,1.93
49930,28.26,1.0,15,10,12,2016,19.56,2.23,2.23
49931,24.95,1.0,16,10,12,2016,43.56,2.7,2.7
49932,21.92,1.0,17,10,12,2016,42.06,3.13,3.13
49933,20.3,1.0,18,10,12,2016,44.75,3.57,3.57
49934,18.73,1.0,19,10,12,2016,48.75,4.07,4.07
49935,17.19,1.0,20,10,12,2016,53.06,4.59,4.59
49936,15.85,1.0,21,10,12,2016,56.81,5.04,5.04
49937,14.76,1.0,22,10,12,2016,59.38,5.49,5.49
49938,13.91,1.0,23,10,12,2016,60.81,5.98,5.98
49939,13.23,1.0,0,11,12,2016,61.69,6.4,6.4
49940,12.63,1.0,1,11,12,2016,62.62,6.67,6.67
49941,12.07,1.0,2,11,12,2016,64.0,6.55,6.55
49942,11.52,1.0,3,11,12,2016,65.88,6.19,6.19
49943,11.05,1.0,4,11,12,2016,67.62,5.77,5.77
49944,10.72,1.0,5,11,12,2016,68.69,5.32,5.32
49945,10.63,1.0,6,11,12,2016,68.69,4.95,4.95
49946,13.86,1.0,7,11,12,2016,60.5,4.46,4.46
49947,17.62,1.0,8,11,12,2016,43.0,3.1,3.1
49948,21.61,1.0,9,11,12,2016,34.44,2.45,2.45
49949,25.97,1.0,10,11,12,2016,25.12,3.35,3.35
49950,28.33,1.0,11,11,12,2016,21.12,3.57,3.57
49951,29.24,1.0,12,11,12,2016,19.69,3.1,3.1
49952,29.55,1.0,13,11,12,2016,18.88,2.53,2.53
49953,29.32,1.0,14,11,12,2016,18.81,2.09,2.09
49954,28.48,1.0,15,11,12,2016,20.06,2.0,2.0
49955,25.49,1.0,16,11,12,2016,42.44,2.36,2.36
49956,22.26,1.0,17,11,12,2016,42.25,3.0,3.0
49957,20.39,1.0,18,11,12,2016,45.75,3.67,3.67
49958,18.77,1.0,19,11,12,2016,49.94,4.29,4.29
49959,17.45,1.0,20,11,12,2016,53.31,4.67,4.67
49960,16.31,1.0,21,11,12,2016,56.31,4.87,4.87
49961,15.3,1.0,22,11,12,2016,58.94,5.07,5.07
49962,14.37,1.0,23,11,12,2016,61.19,5.28,5.28
49963,13.57,1.0,0,12,12,2016,63.06,5.43,5.43
49964,12.87,1.0,1,12,12,2016,64.62,5.52,5.52
49965,12.33,1.0,2,12,12,2016,65.5,5.67,5.67
49966,11.97,1.0,3,12,12,2016,65.31,5.85,5.85
49967,11.7,1.0,4,12,12,2016,64.81,5.97,5.97
49968,11.44,1.0,5,12,12,2016,64.5,6.07,6.07
49969,11.21,1.0,6,12,12,2016,64.75,6.17,6.17
49970,14.51,1.0,7,12,12,2016,55.62,5.83,5.83
49971,18.11,1.0,8,12,12,2016,41.44,4.03,4.03
49972,21.89,1.0,9,12,12,2016,33.44,3.32,3.32
49973,25.8,1.0,10,12,12,2016,24.56,2.11,2.11
49974,28.18,1.0,11,12,12,2016,19.69,1.1,1.1
49975,29.11,1.0,12,12,12,2016,18.0,0.85,0.85
49976,29.39,1.0,13,12,12,2016,17.25,1.11,1.11
49977,29.15,1.0,14,12,12,2016,17.06,1.1,1.1
49978,28.44,1.0,15,12,12,2016,17.94,0.76,0.76
49979,26.37,1.0,16,12,12,2016,33.62,0.6,0.6
49980,23.38,1.0,17,12,12,2016,34.56,1.92,1.92
49981,20.76,1.0,18,12,12,2016,41.06,3.35,3.35
49982,18.68,1.0,19,12,12,2016,46.62,4.56,4.56
49983,17.39,1.0,20,12,12,2016,49.62,5.1,5.1
49984,16.45,1.0,21,12,12,2016,51.88,5.17,5.17
49985,15.55,1.0,22,12,12,2016,54.0,5.21,5.21
49986,14.69,1.0,23,12,12,2016,56.06,5.29,5.29
49987,13.87,1.0,0,13,12,2016,58.12,5.41,5.41
49988,13.07,1.0,1,13,12,2016,60.25,5.54,5.54
49989,12.31,1.0,2,13,12,2016,62.5,5.84,5.84
49990,11.67,1.0,3,13,12,2016,64.38,6.22,6.22
49991,11.12,1.0,4,13,12,2016,66.12,6.52,6.52
49992,10.65,1.0,5,13,12,2016,67.69,6.75,6.75
49993,10.35,1.0,6,13,12,2016,68.88,6.91,6.91
49994,13.52,1.0,7,13,12,2016,56.44,6.38,6.38
49995,17.0,1.0,8,13,12,2016,45.06,4.39,4.39
49996,21.42,1.0,9,13,12,2016,35.31,4.15,4.15
49997,25.99,1.0,10,13,12,2016,24.69,4.57,4.57
49998,28.59,1.0,11,13,12,2016,19.69,3.6,3.6
49999,29.61,1.0,12,13,12,2016,18.0,2.6,2.6
50000,29.96,1.0,13,13,12,2016,17.25,2.05,2.05
50001,29.76,1.0,14,13,12,2016,17.19,1.9,1.9
50002,28.89,1.0,15,13,12,2016,18.31,2.04,2.04
50003,25.65,1.0,16,13,12,2016,40.94,2.71,2.71
50004,21.73,1.0,17,13,12,2016,42.56,3.76,3.76
50005,19.53,1.0,18,13,12,2016,46.88,4.83,4.83
50006,18.01,1.0,19,13,12,2016,49.75,5.86,5.86
50007,16.98,1.0,20,13,12,2016,50.94,6.78,6.78
50008,16.13,1.0,21,13,12,2016,52.06,7.51,7.51
50009,15.37,1.0,22,13,12,2016,53.62,7.98,7.98
50010,14.6,1.0,23,13,12,2016,55.75,8.19,8.19
50011,13.85,1.0,0,14,12,2016,58.38,8.25,8.25
50012,13.15,1.0,1,14,12,2016,61.12,8.24,8.24
50013,12.62,1.0,2,14,12,2016,63.25,8.32,8.32
50014,12.16,1.0,3,14,12,2016,65.19,8.37,8.37
50015,11.73,1.0,4,14,12,2016,67.25,8.38,8.38
50016,11.4,1.0,5,14,12,2016,69.19,8.43,8.43
50017,11.16,1.0,6,14,12,2016,71.12,8.38,8.38
50018,13.3,1.0,7,14,12,2016,62.81,7.24,7.24
50019,16.68,1.0,8,14,12,2016,52.19,5.41,5.41
50020,21.3,1.0,9,14,12,2016,39.06,5.64,5.64
50021,25.48,1.0,10,14,12,2016,28.69,6.17,6.17
50022,27.98,1.0,11,14,12,2016,24.12,5.48,5.48
50023,29.16,1.0,12,14,12,2016,22.44,4.53,4.53
50024,29.65,1.0,13,14,12,2016,21.75,3.67,3.67
50025,29.49,1.0,14,14,12,2016,21.75,3.16,3.16
50026,28.67,1.0,15,14,12,2016,22.81,3.06,3.06
50027,25.41,1.0,16,14,12,2016,41.94,3.59,3.59
50028,21.02,1.0,17,14,12,2016,49.88,4.69,4.69
50029,19.27,1.0,18,14,12,2016,52.0,5.84,5.84
50030,18.19,1.0,19,14,12,2016,52.19,6.84,6.84
50031,17.27,1.0,20,14,12,2016,51.94,7.48,7.48
50032,16.37,1.0,21,14,12,2016,52.19,7.79,7.79
50033,15.5,1.0,22,14,12,2016,53.0,7.87,7.87
50034,14.65,1.0,23,14,12,2016,54.56,7.81,7.81
50035,13.9,1.0,0,15,12,2016,56.62,7.75,7.75
50036,13.22,1.0,1,15,12,2016,58.69,7.75,7.75
50037,12.63,1.0,2,15,12,2016,60.5,7.85,7.85
50038,12.14,1.0,3,15,12,2016,62.0,7.97,7.97
50039,11.65,1.0,4,15,12,2016,63.94,7.92,7.92
50040,11.16,1.0,5,15,12,2016,66.19,7.8,7.8
50041,10.78,1.0,6,15,12,2016,68.25,7.62,7.62
50042,13.27,1.0,7,15,12,2016,58.06,6.65,6.65
50043,16.61,1.0,8,15,12,2016,47.19,4.9,4.9
50044,21.13,1.0,9,15,12,2016,35.56,4.27,4.27
50045,25.72,1.0,10,15,12,2016,23.94,3.46,3.46
50046,27.76,1.0,11,15,12,2016,20.69,2.35,2.35
50047,28.71,1.0,12,15,12,2016,19.38,1.43,1.43
50048,29.08,1.0,13,15,12,2016,18.69,0.78,0.78
50049,28.9,1.0,14,15,12,2016,18.56,0.73,0.73
50050,28.09,1.0,15,15,12,2016,19.38,1.15,1.15
50051,25.37,1.0,16,15,12,2016,37.19,2.05,2.05
50052,21.76,1.0,17,15,12,2016,40.62,3.19,3.19
50053,19.8,1.0,18,15,12,2016,43.75,4.08,4.08
50054,18.33,1.0,19,15,12,2016,46.75,4.63,4.63
50055,17.08,1.0,20,15,12,2016,49.38,5.06,5.06
50056,15.99,1.0,21,15,12,2016,51.5,5.47,5.47
50057,15.05,1.0,22,15,12,2016,53.19,5.84,5.84
50058,14.22,1.0,23,15,12,2016,54.62,6.19,6.19
50059,13.47,1.0,0,16,12,2016,55.81,6.53,6.53
50060,12.79,1.0,1,16,12,2016,56.94,6.84,6.84
50061,12.15,1.0,2,16,12,2016,58.44,6.9,6.9
50062,11.53,1.0,3,16,12,2016,60.25,6.77,6.77
50063,10.96,1.0,4,16,12,2016,62.25,6.56,6.56
50064,10.44,1.0,5,16,12,2016,64.31,6.32,6.32
50065,10.06,1.0,6,16,12,2016,66.0,6.04,6.04
50066,13.12,1.0,7,16,12,2016,56.19,5.29,5.29
50067,16.64,1.0,8,16,12,2016,42.0,3.8,3.8
50068,20.89,1.0,9,16,12,2016,32.75,3.06,3.06
50069,25.73,1.0,10,16,12,2016,20.94,1.33,1.33
50070,27.88,1.0,11,16,12,2016,17.44,0.25,0.25
50071,28.76,1.0,12,16,12,2016,16.19,0.27,0.27
50072,29.19,1.0,13,16,12,2016,15.44,0.59,0.59
50073,29.08,1.0,14,16,12,2016,15.31,0.8,0.8
50074,28.34,1.0,15,16,12,2016,16.12,1.08,1.08
50075,25.73,1.0,16,16,12,2016,35.81,1.63,1.63
50076,22.22,1.0,17,16,12,2016,36.06,2.85,2.85
50077,19.69,1.0,18,16,12,2016,40.94,4.05,4.05
50078,17.81,1.0,19,16,12,2016,45.0,5.07,5.07
50079,16.46,1.0,20,16,12,2016,47.62,5.94,5.94
50080,15.42,1.0,21,16,12,2016,49.94,6.54,6.54
50081,14.52,1.0,22,16,12,2016,52.44,6.94,6.94
50082,13.76,1.0,23,16,12,2016,54.94,7.18,7.18
50083,13.13,1.0,0,17,12,2016,57.19,7.31,7.31
50084,12.58,1.0,1,17,12,2016,59.31,7.24,7.24
50085,12.05,1.0,2,17,12,2016,61.75,6.85,6.85
50086,11.57,1.0,3,17,12,2016,64.06,6.33,6.33
50087,11.18,1.0,4,17,12,2016,65.88,5.86,5.86
50088,10.79,1.0,5,17,12,2016,67.62,5.52,5.52
50089,10.48,1.0,6,17,12,2016,69.5,5.28,5.28
50090,13.54,1.0,7,17,12,2016,60.31,4.74,4.74
50091,17.02,1.0,8,17,12,2016,45.75,3.4,3.4
50092,21.48,1.0,9,17,12,2016,34.12,2.2,2.2
50093,26.34,1.0,10,17,12,2016,20.88,2.31,2.31
50094,28.03,1.0,11,17,12,2016,18.19,2.24,2.24
50095,28.89,1.0,12,17,12,2016,16.94,2.0,2.0
50096,29.29,1.0,13,17,12,2016,16.25,1.96,1.96
50097,29.15,1.0,14,17,12,2016,16.25,2.09,2.09
50098,28.38,1.0,15,17,12,2016,17.12,2.29,2.29
50099,25.46,1.0,16,17,12,2016,36.88,2.25,2.25
50100,22.55,1.0,17,17,12,2016,36.25,2.59,2.59
50101,20.44,1.0,18,17,12,2016,40.25,3.4,3.4
50102,18.44,1.0,19,17,12,2016,45.31,4.27,4.27
50103,16.74,1.0,20,17,12,2016,49.69,5.13,5.13
50104,15.53,1.0,21,17,12,2016,52.75,5.81,5.81
50105,14.59,1.0,22,17,12,2016,55.5,6.14,6.14
50106,13.8,1.0,23,17,12,2016,58.31,6.18,6.18
50107,13.12,1.0,0,18,12,2016,61.0,6.01,6.01
50108,12.55,1.0,1,18,12,2016,63.31,5.79,5.79
50109,12.05,1.0,2,18,12,2016,65.25,5.42,5.42
50110,11.64,1.0,3,18,12,2016,66.69,5.05,5.05
50111,11.26,1.0,4,18,12,2016,67.62,4.88,4.88
50112,10.83,1.0,5,18,12,2016,68.62,4.96,4.96
50113,10.48,1.0,6,18,12,2016,69.56,5.07,5.07
50114,13.51,1.0,7,18,12,2016,59.0,4.71,4.71
50115,16.9,1.0,8,18,12,2016,44.19,3.33,3.33
50116,21.31,1.0,9,18,12,2016,33.38,2.7,2.7
50117,25.72,1.0,10,18,12,2016,23.19,1.77,1.77
50118,27.31,1.0,11,18,12,2016,21.12,1.05,1.05
50119,28.19,1.0,12,18,12,2016,19.94,0.57,0.57
50120,28.61,1.0,13,18,12,2016,19.38,0.41,0.41
50121,28.46,1.0,14,18,12,2016,19.38,0.62,0.62
50122,27.66,1.0,15,18,12,2016,20.25,1.2,1.2
50123,24.94,1.0,16,18,12,2016,36.0,2.28,2.28
50124,20.83,1.0,17,18,12,2016,44.25,3.64,3.64
50125,18.7,1.0,18,18,12,2016,48.12,4.73,4.73
50126,17.34,1.0,19,18,12,2016,50.69,5.51,5.51
50127,16.3,1.0,20,18,12,2016,52.56,6.15,6.15
50128,15.47,1.0,21,18,12,2016,53.94,6.79,6.79
50129,14.78,1.0,22,18,12,2016,55.31,7.41,7.41
50130,14.18,1.0,23,18,12,2016,57.06,7.88,7.88
50131,13.62,1.0,0,19,12,2016,58.94,8.11,8.11
50132,13.0,1.0,1,19,12,2016,61.31,8.09,8.09
50133,12.3,1.0,2,19,12,2016,64.19,7.79,7.79
50134,11.53,1.0,3,19,12,2016,67.5,7.37,7.37
50135,10.83,1.0,4,19,12,2016,70.44,6.99,6.99
50136,10.24,1.0,5,19,12,2016,72.81,6.68,6.68
50137,9.84,1.0,6,19,12,2016,74.12,6.4,6.4
50138,12.79,1.0,7,19,12,2016,61.19,5.48,5.48
50139,16.23,1.0,8,19,12,2016,47.69,3.64,3.64
50140,20.98,1.0,9,19,12,2016,32.94,3.37,3.37
50141,24.62,1.0,10,19,12,2016,23.5,2.59,2.59
50142,26.34,1.0,11,19,12,2016,20.12,2.08,2.08
50143,27.39,1.0,12,19,12,2016,18.25,1.98,1.98
50144,27.91,1.0,13,19,12,2016,17.19,2.04,2.04
50145,27.76,1.0,14,19,12,2016,17.06,2.21,2.21
50146,26.95,1.0,15,19,12,2016,17.94,2.5,2.5
50147,23.81,1.0,16,19,12,2016,35.12,3.04,3.04
50148,19.97,1.0,17,19,12,2016,40.81,3.75,3.75
50149,18.28,1.0,18,19,12,2016,43.56,4.36,4.36
50150,16.98,1.0,19,19,12,2016,46.5,4.85,4.85
50151,15.83,1.0,20,19,12,2016,49.38,5.27,5.27
50152,14.87,1.0,21,19,12,2016,51.88,5.74,5.74
50153,14.07,1.0,22,19,12,2016,53.81,6.3,6.3
50154,13.42,1.0,23,19,12,2016,55.25,6.85,6.85
50155,12.87,1.0,0,20,12,2016,56.5,7.27,7.27
50156,12.37,1.0,1,20,12,2016,57.88,7.49,7.49
50157,11.82,1.0,2,20,12,2016,59.56,7.4,7.4
50158,11.24,1.0,3,20,12,2016,61.44,7.12,7.12
50159,10.7,1.0,4,20,12,2016,63.31,6.85,6.85
50160,10.2,1.0,5,20,12,2016,65.0,6.59,6.59
50161,9.84,1.0,6,20,12,2016,66.38,6.37,6.37
50162,13.08,1.0,7,20,12,2016,55.25,5.73,5.73
50163,16.76,1.0,8,20,12,2016,41.69,3.96,3.96
50164,21.12,1.0,9,20,12,2016,31.5,3.56,3.56
50165,25.08,1.0,10,20,12,2016,21.81,3.43,3.43
50166,26.94,1.0,11,20,12,2016,18.81,3.08,3.08
50167,28.04,1.0,12,20,12,2016,17.38,2.86,2.86
50168,28.58,1.0,13,20,12,2016,16.56,2.73,2.73
50169,28.6,1.0,14,20,12,2016,16.31,2.7,2.7
50170,27.9,1.0,15,20,12,2016,17.0,2.77,2.77
50171,24.64,1.0,16,20,12,2016,33.69,3.11,3.11
50172,20.67,1.0,17,20,12,2016,38.44,3.7,3.7
50173,18.79,1.0,18,20,12,2016,41.38,4.33,4.33
50174,17.25,1.0,19,20,12,2016,44.5,4.95,4.95
50175,15.98,1.0,20,20,12,2016,46.94,5.53,5.53
50176,14.96,1.0,21,20,12,2016,48.62,6.07,6.07
50177,14.13,1.0,22,20,12,2016,49.88,6.52,6.52
50178,13.41,1.0,23,20,12,2016,50.88,6.8,6.8
50179,12.78,1.0,0,21,12,2016,51.81,6.9,6.9
50180,12.19,1.0,1,21,12,2016,52.75,6.82,6.82
50181,11.66,1.0,2,21,12,2016,53.69,6.71,6.71
50182,11.16,1.0,3,21,12,2016,54.56,6.62,6.62
50183,10.69,1.0,4,21,12,2016,55.56,6.55,6.55
50184,10.22,1.0,5,21,12,2016,56.69,6.5,6.5
50185,9.89,1.0,6,21,12,2016,57.69,6.45,6.45
50186,13.26,1.0,7,21,12,2016,47.0,5.87,5.87
50187,16.92,1.0,8,21,12,2016,35.06,3.84,3.84
50188,21.38,1.0,9,21,12,2016,26.69,2.83,2.83
50189,25.48,1.0,10,21,12,2016,19.31,1.75,1.75
50190,27.3,1.0,11,21,12,2016,17.06,1.05,1.05
50191,28.47,1.0,12,21,12,2016,15.69,0.45,0.45
50192,29.15,1.0,13,21,12,2016,14.69,0.37,0.37
50193,29.19,1.0,14,21,12,2016,14.19,0.88,0.88
50194,28.48,1.0,15,21,12,2016,14.94,1.32,1.32
50195,25.98,1.0,16,21,12,2016,29.25,1.62,1.62
50196,23.36,1.0,17,21,12,2016,31.06,2.16,2.16
50197,21.73,1.0,18,21,12,2016,32.81,2.92,2.92
50198,19.83,1.0,19,21,12,2016,36.19,3.7,3.7
50199,18.02,1.0,20,21,12,2016,39.25,4.32,4.32
50200,16.44,1.0,21,21,12,2016,42.0,4.72,4.72
50201,15.18,1.0,22,21,12,2016,44.25,5.05,5.05
50202,14.2,1.0,23,21,12,2016,45.69,5.36,5.36
50203,13.44,1.0,0,22,12,2016,46.25,5.62,5.62
50204,12.83,1.0,1,22,12,2016,46.31,5.71,5.71
50205,12.33,1.0,2,22,12,2016,46.06,5.7,5.7
50206,11.94,1.0,3,22,12,2016,45.69,5.69,5.69
50207,11.73,1.0,4,22,12,2016,45.19,5.7,5.7
50208,11.53,1.0,5,22,12,2016,45.0,5.67,5.67
50209,11.32,1.0,6,22,12,2016,45.19,5.59,5.59
50210,14.16,1.0,7,22,12,2016,39.5,5.33,5.33
50211,17.99,1.0,8,22,12,2016,25.81,3.83,3.83
50212,21.17,1.0,9,22,12,2016,21.38,2.59,2.59
50213,25.5,1.0,10,22,12,2016,13.88,2.92,2.92
50214,27.79,1.0,11,22,12,2016,10.94,3.1,3.1
50215,28.84,1.0,12,22,12,2016,10.19,3.01,3.01
50216,29.23,1.0,13,22,12,2016,10.0,2.98,2.98
50217,28.99,1.0,14,22,12,2016,10.19,3.02,3.02
50218,27.8,1.0,15,22,12,2016,14.44,3.07,3.07
50219,24.18,1.0,16,22,12,2016,31.5,3.13,3.13
50220,21.8,1.0,17,22,12,2016,30.06,3.35,3.35
50221,20.15,1.0,18,22,12,2016,32.0,3.87,3.87
50222,18.43,1.0,19,22,12,2016,34.56,4.62,4.62
50223,16.87,1.0,20,22,12,2016,36.81,5.34,5.34
50224,15.66,1.0,21,22,12,2016,38.25,5.94,5.94
50225,14.8,1.0,22,22,12,2016,39.06,6.35,6.35
50226,13.94,1.0,23,22,12,2016,39.94,6.5,6.5
50227,13.13,1.0,0,23,12,2016,40.75,6.39,6.39
50228,12.49,1.0,1,23,12,2016,41.19,6.12,6.12
50229,12.04,1.0,2,23,12,2016,41.38,5.86,5.86
50230,11.65,1.0,3,23,12,2016,41.62,5.58,5.58
50231,11.31,1.0,4,23,12,2016,42.12,5.24,5.24
50232,11.03,1.0,5,23,12,2016,42.69,4.85,4.85
50233,10.89,1.0,6,23,12,2016,43.19,4.41,4.41
50234,13.89,1.0,7,23,12,2016,40.69,3.85,3.85
50235,17.92,1.0,8,23,12,2016,26.12,2.59,2.59
50236,21.87,1.0,9,23,12,2016,19.69,1.63,1.63
50237,26.34,1.0,10,23,12,2016,13.19,1.97,1.97
50238,29.33,1.0,11,23,12,2016,10.25,2.36,2.36
50239,30.73,1.0,12,23,12,2016,9.38,2.59,2.59
50240,31.48,1.0,13,23,12,2016,8.94,2.95,2.95
50241,31.47,1.0,14,23,12,2016,8.88,3.07,3.07
50242,30.65,1.0,15,23,12,2016,9.56,2.96,2.96
50243,27.16,1.0,16,23,12,2016,24.31,2.61,2.61
50244,24.09,1.0,17,23,12,2016,24.44,2.35,2.35
50245,22.95,1.0,18,23,12,2016,24.81,2.35,2.35
50246,21.91,1.0,19,23,12,2016,25.81,2.49,2.49
50247,20.58,1.0,20,23,12,2016,28.0,2.83,2.83
50248,19.03,1.0,21,23,12,2016,31.0,3.19,3.19
50249,17.62,1.0,22,23,12,2016,34.06,3.45,3.45
50250,16.34,1.0,23,23,12,2016,37.12,3.66,3.66
50251,15.16,1.0,0,24,12,2016,40.19,3.86,3.86
50252,14.13,1.0,1,24,12,2016,43.12,4.0,4.0
50253,13.48,1.0,2,24,12,2016,44.94,3.83,3.83
50254,13.07,1.0,3,24,12,2016,45.88,3.54,3.54
50255,12.66,1.0,4,24,12,2016,46.75,3.34,3.34
50256,12.3,1.0,5,24,12,2016,47.5,3.15,3.15
50257,12.08,1.0,6,24,12,2016,47.94,2.91,2.91
50258,14.4,1.0,7,24,12,2016,46.88,2.6,2.6
50259,18.08,1.0,8,24,12,2016,31.81,1.81,1.81
50260,22.33,1.0,9,24,12,2016,23.56,1.17,1.17
50261,26.87,1.0,10,24,12,2016,16.12,1.79,1.79
50262,29.98,1.0,11,24,12,2016,12.0,2.85,2.85
50263,31.13,1.0,12,24,12,2016,10.81,3.22,3.22
50264,31.58,1.0,13,24,12,2016,10.25,3.42,3.42
50265,31.44,1.0,14,24,12,2016,10.06,3.43,3.43
50266,30.64,1.0,15,24,12,2016,10.56,3.26,3.26
50267,27.37,1.0,16,24,12,2016,23.12,2.58,2.58
50268,25.23,1.0,17,24,12,2016,22.06,1.66,1.66
50269,24.21,1.0,18,24,12,2016,21.31,0.84,0.84
50270,23.44,1.0,19,24,12,2016,22.06,0.59,0.59
50271,22.43,1.0,20,24,12,2016,23.69,0.91,0.91
50272,21.39,1.0,21,24,12,2016,24.88,1.09,1.09
50273,20.52,1.0,22,24,12,2016,26.31,1.0,1.0
50274,19.66,1.0,23,24,12,2016,27.62,0.72,0.72
50275,18.8,1.0,0,25,12,2016,29.38,0.44,0.44
50276,18.05,1.0,1,25,12,2016,31.38,0.36,0.36
50277,16.94,1.0,2,25,12,2016,33.81,0.6,0.6
50278,15.87,1.0,3,25,12,2016,36.25,0.88,0.88
50279,15.19,1.0,4,25,12,2016,37.75,1.05,1.05
50280,14.87,1.0,5,25,12,2016,38.31,0.89,0.89
