,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
37324,40.01,1.0,9,6,5,2015,11.44,4.2,4.2
37325,41.52,1.0,10,6,5,2015,10.69,4.89,4.89
37326,42.42,1.0,11,6,5,2015,10.62,5.34,5.34
37327,42.93,1.0,12,6,5,2015,10.81,5.77,5.77
37328,43.04,1.0,13,6,5,2015,11.19,6.27,6.27
37329,42.62,1.0,14,6,5,2015,11.69,6.56,6.56
37330,41.82,1.0,15,6,5,2015,12.25,6.42,6.42
37331,40.25,1.0,16,6,5,2015,14.5,5.63,5.63
37332,35.87,1.0,17,6,5,2015,28.44,4.46,4.46
37333,34.01,1.0,18,6,5,2015,28.81,3.59,3.59
37334,33.54,1.0,19,6,5,2015,27.94,3.11,3.11
37335,32.87,1.0,20,6,5,2015,27.56,2.91,2.91
37336,31.94,1.0,21,6,5,2015,28.38,2.96,2.96
37337,30.55,1.0,22,6,5,2015,31.06,3.38,3.38
37338,29.2,1.0,23,6,5,2015,34.31,3.73,3.73
37339,28.05,1.0,0,7,5,2015,37.06,3.91,3.91
37340,27.27,1.0,1,7,5,2015,38.44,3.71,3.71
37341,26.79,1.0,2,7,5,2015,39.38,3.29,3.29
37342,26.39,1.0,3,7,5,2015,39.31,2.83,2.83
37343,25.89,1.0,4,7,5,2015,39.88,2.54,2.54
37344,26.0,1.0,5,7,5,2015,41.88,2.58,2.58
37345,28.65,1.0,6,7,5,2015,33.38,2.57,2.57
37346,31.5,1.0,7,7,5,2015,26.25,2.38,2.38
37347,34.73,1.0,8,7,5,2015,21.38,2.46,2.46
37348,38.1,1.0,9,7,5,2015,16.38,1.71,1.71
37349,41.19,1.0,10,7,5,2015,12.06,0.47,0.47
37350,42.39,1.0,11,7,5,2015,10.75,1.31,1.31
37351,42.94,1.0,12,7,5,2015,10.25,2.05,2.05
37352,43.04,1.0,13,7,5,2015,10.06,2.58,2.58
37353,42.6,1.0,14,7,5,2015,10.12,3.07,3.07
37354,41.79,1.0,15,7,5,2015,10.62,3.33,3.33
37355,40.02,1.0,16,7,5,2015,15.69,3.14,3.14
37356,36.35,1.0,17,7,5,2015,28.0,3.1,3.1
37357,33.98,1.0,18,7,5,2015,28.56,3.53,3.53
37358,32.3,1.0,19,7,5,2015,30.69,4.21,4.21
37359,30.94,1.0,20,7,5,2015,32.25,4.9,4.9
37360,29.98,1.0,21,7,5,2015,33.44,5.1,5.1
37361,29.25,1.0,22,7,5,2015,34.62,4.78,4.78
37362,28.65,1.0,23,7,5,2015,35.81,4.31,4.31
37363,28.07,0.0,0,8,5,2015,37.19,3.91,3.91
37364,27.31,0.0,1,8,5,2015,39.5,3.74,3.74
37365,26.34,0.0,2,8,5,2015,42.56,3.97,3.97
37366,25.48,1.0,3,8,5,2015,45.25,4.43,4.43
37367,24.89,1.0,4,8,5,2015,47.12,4.81,4.81
37368,25.56,1.0,5,8,5,2015,46.62,5.06,5.06
37369,27.99,1.0,6,8,5,2015,37.44,4.44,4.44
37370,31.01,1.0,7,8,5,2015,30.88,3.34,3.34
37371,34.76,1.0,8,8,5,2015,23.5,2.21,2.21
37372,38.92,1.0,9,8,5,2015,17.0,0.67,0.67
37373,41.12,1.0,10,8,5,2015,14.94,2.11,2.11
37374,41.95,1.0,11,8,5,2015,14.56,2.76,2.76
37375,42.42,1.0,12,8,5,2015,14.38,3.15,3.15
37376,42.44,1.0,13,8,5,2015,14.38,3.29,3.29
37377,42.0,1.0,14,8,5,2015,14.75,3.19,3.19
37378,41.36,1.0,15,8,5,2015,15.19,2.77,2.77
37379,40.19,1.0,16,8,5,2015,18.31,1.93,1.93
37380,38.73,1.0,17,8,5,2015,23.38,0.4,0.4
37381,36.87,1.0,18,8,5,2015,24.81,1.43,1.43
37382,34.48,1.0,19,8,5,2015,30.62,2.95,2.95
37383,32.66,1.0,20,8,5,2015,34.44,3.9,3.9
37384,31.48,1.0,21,8,5,2015,36.62,4.32,4.32
37385,30.65,1.0,22,8,5,2015,37.88,4.38,4.38
37386,30.01,1.0,23,8,5,2015,38.75,4.13,4.13
37387,29.46,1.0,0,9,5,2015,39.38,3.73,3.73
37388,29.01,1.0,1,9,5,2015,39.5,3.31,3.31
37389,28.59,1.0,2,9,5,2015,38.62,2.95,2.95
37390,28.15,1.0,3,9,5,2015,38.0,2.61,2.61
37391,27.78,1.0,4,9,5,2015,38.19,2.17,2.17
37392,28.08,1.0,5,9,5,2015,39.81,1.49,1.49
37393,30.02,1.0,6,9,5,2015,31.62,0.72,0.72
37394,32.32,1.0,7,9,5,2015,27.75,0.36,0.36
37395,37.05,1.0,8,9,5,2015,18.44,1.21,1.21
37396,39.77,1.0,9,9,5,2015,14.88,1.9,1.9
37397,41.03,1.0,10,9,5,2015,14.25,2.17,2.17
37398,41.68,1.0,11,9,5,2015,14.19,2.26,2.26
37399,42.05,1.0,12,9,5,2015,14.19,2.42,2.42
37400,42.11,1.0,13,9,5,2015,14.25,2.59,2.59
37401,41.81,1.0,14,9,5,2015,14.38,3.01,3.01
37402,41.18,1.0,15,9,5,2015,14.44,3.48,3.48
37403,39.93,1.0,16,9,5,2015,15.81,3.64,3.64
37404,36.36,1.0,17,9,5,2015,30.0,3.62,3.62
37405,34.05,1.0,18,9,5,2015,32.56,3.73,3.73
37406,33.09,1.0,19,9,5,2015,33.31,3.77,3.77
37407,32.35,1.0,20,9,5,2015,33.81,3.63,3.63
37408,31.8,1.0,21,9,5,2015,33.81,3.4,3.4
37409,31.25,1.0,22,9,5,2015,33.88,3.21,3.21
37410,30.42,1.0,23,9,5,2015,34.81,3.29,3.29
37411,29.23,1.0,0,10,5,2015,38.12,3.65,3.65
37412,28.02,1.0,1,10,5,2015,41.19,4.23,4.23
37413,27.07,1.0,2,10,5,2015,43.38,4.94,4.94
37414,26.33,1.0,3,10,5,2015,45.19,5.53,5.53
37415,25.7,1.0,4,10,5,2015,47.56,5.92,5.92
37416,26.69,1.0,5,10,5,2015,46.44,6.03,6.03
37417,29.3,1.0,6,10,5,2015,40.19,4.77,4.77
37418,32.51,1.0,7,10,5,2015,34.0,3.76,3.76
37419,37.15,1.0,8,10,5,2015,22.12,2.73,2.73
37420,39.64,1.0,9,10,5,2015,17.81,1.59,1.59
37421,41.14,1.0,10,10,5,2015,16.38,1.82,1.82
37422,42.13,1.0,11,10,5,2015,15.62,2.81,2.81
37423,42.7,1.0,12,10,5,2015,15.31,3.87,3.87
37424,42.8,1.0,13,10,5,2015,15.44,4.61,4.61
37425,42.46,1.0,14,10,5,2015,15.81,4.94,4.94
37426,41.69,1.0,15,10,5,2015,16.44,4.76,4.76
37427,40.39,1.0,16,10,5,2015,18.12,4.28,4.28
37428,37.04,1.0,17,10,5,2015,30.44,4.05,4.05
37429,34.5,1.0,18,10,5,2015,33.62,4.49,4.49
37430,33.44,1.0,19,10,5,2015,34.0,5.04,5.04
37431,32.49,1.0,20,10,5,2015,34.69,5.62,5.62
37432,31.67,1.0,21,10,5,2015,35.56,6.02,6.02
37433,30.99,1.0,22,10,5,2015,36.44,6.06,6.06
37434,30.38,1.0,23,10,5,2015,37.38,5.97,5.97
37435,29.8,0.0,0,11,5,2015,38.44,5.85,5.85
37436,29.28,0.0,1,11,5,2015,39.5,5.7,5.7
37437,28.83,0.0,2,11,5,2015,40.69,5.46,5.46
37438,28.39,1.0,3,11,5,2015,42.06,5.03,5.03
37439,27.75,1.0,4,11,5,2015,43.69,4.34,4.34
37440,28.57,1.0,5,11,5,2015,44.88,3.34,3.34
37441,31.48,1.0,6,11,5,2015,33.81,2.19,2.19
37442,34.41,1.0,7,11,5,2015,27.69,2.01,2.01
37443,39.07,1.0,8,11,5,2015,19.06,2.21,2.21
37444,41.06,1.0,9,11,5,2015,16.81,2.39,2.39
37445,42.18,1.0,10,11,5,2015,15.88,2.44,2.44
37446,42.89,1.0,11,11,5,2015,15.06,2.28,2.28
37447,43.27,1.0,12,11,5,2015,14.5,2.1,2.1
37448,43.31,1.0,13,11,5,2015,14.0,2.01,2.01
37449,43.05,1.0,14,11,5,2015,13.69,2.22,2.22
37450,42.44,1.0,15,11,5,2015,13.5,2.5,2.5
37451,41.29,1.0,16,11,5,2015,14.06,2.56,2.56
37452,38.02,1.0,17,11,5,2015,27.12,2.58,2.58
37453,35.56,1.0,18,11,5,2015,27.94,3.06,3.06
37454,33.87,1.0,19,11,5,2015,30.69,3.76,3.76
37455,32.3,1.0,20,11,5,2015,32.75,4.81,4.81
37456,31.17,1.0,21,11,5,2015,33.56,6.01,6.01
37457,30.37,1.0,22,11,5,2015,34.06,7.15,7.15
37458,29.67,1.0,23,11,5,2015,35.75,8.13,8.13
37459,28.59,0.0,0,12,5,2015,42.25,8.52,8.52
37460,26.83,0.0,1,12,5,2015,56.12,8.51,8.51
37461,25.58,0.0,2,12,5,2015,70.25,8.29,8.29
37462,24.88,1.0,3,12,5,2015,80.44,7.82,7.82
37463,24.69,1.0,4,12,5,2015,84.31,7.18,7.18
37464,25.22,1.0,5,12,5,2015,83.0,6.33,6.33
37465,26.97,1.0,6,12,5,2015,75.94,5.08,5.08
37466,30.44,1.0,7,12,5,2015,59.31,5.07,5.07
37467,33.99,1.0,8,12,5,2015,43.12,4.33,4.33
37468,36.52,1.0,9,12,5,2015,33.12,2.73,2.73
37469,38.29,1.0,10,12,5,2015,26.38,1.7,1.7
37470,39.36,1.0,11,12,5,2015,22.75,2.03,2.03
37471,39.98,1.0,12,12,5,2015,21.06,2.57,2.57
37472,40.12,1.0,13,12,5,2015,20.38,2.96,2.96
37473,39.85,1.0,14,12,5,2015,20.31,3.26,3.26
37474,39.23,1.0,15,12,5,2015,20.56,3.59,3.59
37475,38.12,1.0,16,12,5,2015,21.75,3.73,3.73
37476,35.53,1.0,17,12,5,2015,33.5,3.42,3.42
37477,33.44,1.0,18,12,5,2015,37.69,2.88,2.88
37478,33.21,1.0,19,12,5,2015,35.31,2.36,2.36
37479,32.96,1.0,20,12,5,2015,35.25,1.94,1.94
37480,32.69,1.0,21,12,5,2015,34.19,1.45,1.45
37481,32.54,1.0,22,12,5,2015,33.19,0.9,0.9
37482,31.99,1.0,23,12,5,2015,34.69,0.58,0.58
37483,30.85,0.0,0,13,5,2015,37.12,1.16,1.16
37484,29.33,0.0,1,13,5,2015,43.62,2.12,2.12
37485,27.87,0.0,2,13,5,2015,48.5,2.99,2.99
37486,26.77,1.0,3,13,5,2015,53.75,3.74,3.74
37487,26.12,1.0,4,13,5,2015,54.75,4.4,4.4
37488,26.88,1.0,5,13,5,2015,52.69,4.88,4.88
37489,28.69,1.0,6,13,5,2015,44.25,4.18,4.18
37490,31.76,1.0,7,13,5,2015,36.56,3.37,3.37
37491,35.92,1.0,8,13,5,2015,25.56,2.21,2.21
37492,37.62,1.0,9,13,5,2015,22.31,0.87,0.87
37493,38.87,1.0,10,13,5,2015,20.06,1.25,1.25
37494,39.8,1.0,11,13,5,2015,18.62,1.96,1.96
37495,40.42,1.0,12,13,5,2015,17.69,2.66,2.66
37496,40.64,1.0,13,13,5,2015,17.19,3.39,3.39
37497,40.43,1.0,14,13,5,2015,17.12,3.97,3.97
37498,39.9,1.0,15,13,5,2015,17.56,4.41,4.41
37499,38.9,1.0,16,13,5,2015,18.69,4.7,4.7
37500,36.06,1.0,17,13,5,2015,28.62,4.62,4.62
37501,33.08,1.0,18,13,5,2015,36.25,4.54,4.54
37502,32.18,1.0,19,13,5,2015,37.5,4.51,4.51
37503,31.41,1.0,20,13,5,2015,38.56,4.59,4.59
37504,30.64,1.0,21,13,5,2015,39.81,4.75,4.75
37505,29.86,1.0,22,13,5,2015,41.06,5.07,5.07
37506,29.27,1.0,23,13,5,2015,41.94,5.54,5.54
37507,28.62,0.0,0,14,5,2015,43.81,5.92,5.92
37508,27.75,0.0,1,14,5,2015,47.56,6.07,6.07
37509,26.92,0.0,2,14,5,2015,50.88,6.04,6.04
37510,26.37,1.0,3,14,5,2015,52.88,5.86,5.86
37511,25.98,1.0,4,14,5,2015,53.31,5.49,5.49
37512,27.3,1.0,5,14,5,2015,48.81,4.83,4.83
37513,29.64,1.0,6,14,5,2015,37.75,3.45,3.45
37514,32.47,1.0,7,14,5,2015,31.94,3.44,3.44
37515,36.25,1.0,8,14,5,2015,24.75,4.75,4.75
37516,37.67,1.0,9,14,5,2015,23.81,5.18,5.18
37517,38.32,1.0,10,14,5,2015,23.81,5.82,5.82
37518,38.57,1.0,11,14,5,2015,24.12,6.31,6.31
37519,38.53,1.0,12,14,5,2015,24.62,6.62,6.62
37520,38.29,1.0,13,14,5,2015,25.25,6.76,6.76
37521,37.76,1.0,14,14,5,2015,25.94,6.65,6.65
37522,37.15,1.0,15,14,5,2015,26.31,6.38,6.38
37523,36.2,1.0,16,14,5,2015,27.94,6.01,6.01
37524,33.95,1.0,17,14,5,2015,35.75,5.75,5.75
37525,31.85,1.0,18,14,5,2015,41.75,5.95,5.95
37526,31.17,1.0,19,14,5,2015,42.94,6.28,6.28
37527,30.65,1.0,20,14,5,2015,43.94,6.66,6.66
37528,30.11,1.0,21,14,5,2015,45.38,6.94,6.94
37529,29.8,1.0,22,14,5,2015,46.69,7.0,7.0
37530,29.53,1.0,23,14,5,2015,48.0,7.02,7.02
37531,29.05,1.0,0,15,5,2015,49.88,6.65,6.65
37532,28.52,1.0,1,15,5,2015,52.19,5.71,5.71
37533,28.2,1.0,2,15,5,2015,53.56,5.24,5.24
37534,27.97,1.0,3,15,5,2015,54.88,6.23,6.23
37535,27.69,1.0,4,15,5,2015,55.88,7.23,7.23
37536,28.11,1.0,5,15,5,2015,53.94,6.84,6.84
37537,29.87,1.0,6,15,5,2015,47.62,5.78,5.78
37538,32.71,1.0,7,15,5,2015,38.88,5.13,5.13
37539,35.87,1.0,8,15,5,2015,31.38,5.51,5.51
37540,38.4,1.0,9,15,5,2015,25.31,6.09,6.09
37541,40.08,1.0,10,15,5,2015,21.56,5.98,5.98
37542,41.15,1.0,11,15,5,2015,19.5,5.88,5.88
37543,41.73,1.0,12,15,5,2015,18.56,5.91,5.91
37544,41.88,1.0,13,15,5,2015,18.19,5.92,5.92
37545,41.49,1.0,14,15,5,2015,18.31,5.79,5.79
37546,40.77,1.0,15,15,5,2015,18.69,5.54,5.54
37547,39.6,0.0,16,15,5,2015,19.69,5.28,5.28
37548,36.69,0.0,17,15,5,2015,28.38,5.1,5.1
37549,33.8,1.0,18,15,5,2015,35.69,5.32,5.32
37550,32.98,1.0,19,15,5,2015,36.44,5.71,5.71
37551,32.15,1.0,20,15,5,2015,37.06,6.29,6.29
37552,31.3,1.0,21,15,5,2015,38.0,6.81,6.81
37553,30.2,1.0,22,15,5,2015,39.94,7.04,7.04
37554,29.33,1.0,23,15,5,2015,41.69,7.02,7.02
37555,28.54,0.0,0,16,5,2015,43.75,6.84,6.84
37556,27.71,0.0,1,16,5,2015,46.69,6.52,6.52
37557,26.98,0.0,2,16,5,2015,49.5,6.03,6.03
37558,26.35,1.0,3,16,5,2015,51.88,5.54,5.54
37559,25.77,1.0,4,16,5,2015,53.31,5.08,5.08
37560,26.89,1.0,5,16,5,2015,49.88,4.35,4.35
37561,29.09,1.0,6,16,5,2015,41.75,2.96,2.96
37562,33.05,1.0,7,16,5,2015,31.88,3.17,3.17
37563,37.35,1.0,8,16,5,2015,22.19,3.96,3.96
37564,38.74,1.0,9,16,5,2015,20.56,3.91,3.91
37565,39.66,1.0,10,16,5,2015,19.62,3.93,3.93
37566,40.25,1.0,11,16,5,2015,19.06,3.97,3.97
37567,40.55,1.0,12,16,5,2015,18.75,4.06,4.06
37568,40.51,1.0,13,16,5,2015,18.81,4.26,4.26
37569,40.15,1.0,14,16,5,2015,19.0,4.56,4.56
37570,39.44,1.0,15,16,5,2015,19.44,4.79,4.79
37571,38.26,1.0,16,16,5,2015,20.62,4.94,4.94
37572,35.8,1.0,17,16,5,2015,27.62,4.94,4.94
37573,32.76,1.0,18,16,5,2015,36.31,4.84,4.84
37574,31.83,1.0,19,16,5,2015,38.25,4.53,4.53
37575,31.23,1.0,20,16,5,2015,39.5,3.97,3.97
37576,31.05,1.0,21,16,5,2015,39.25,3.16,3.16
37577,31.13,1.0,22,16,5,2015,37.5,2.41,2.41
37578,30.97,1.0,23,16,5,2015,35.94,2.07,2.07
37579,30.51,0.0,0,17,5,2015,36.19,1.98,1.98
37580,30.12,0.0,1,17,5,2015,37.31,1.75,1.75
37581,29.74,0.0,2,17,5,2015,38.38,1.22,1.22
37582,29.26,1.0,3,17,5,2015,40.12,0.94,0.94
37583,28.41,1.0,4,17,5,2015,42.12,1.35,1.35
37584,28.24,1.0,5,17,5,2015,47.0,1.97,1.97
37585,30.23,1.0,6,17,5,2015,37.88,2.21,2.21
37586,34.23,1.0,7,17,5,2015,28.06,2.37,2.37
37587,36.69,1.0,8,17,5,2015,23.56,2.12,2.12
37588,37.99,1.0,9,17,5,2015,22.0,2.14,2.14
37589,39.11,1.0,10,17,5,2015,20.81,2.37,2.37
37590,39.98,1.0,11,17,5,2015,20.0,2.64,2.64
37591,40.52,1.0,12,17,5,2015,19.44,2.87,2.87
37592,40.74,1.0,13,17,5,2015,19.12,3.09,3.09
37593,40.62,1.0,14,17,5,2015,19.06,3.43,3.43
37594,40.14,1.0,15,17,5,2015,19.25,3.7,3.7
37595,39.18,1.0,16,17,5,2015,20.19,3.86,3.86
37596,36.81,1.0,17,17,5,2015,28.38,3.96,3.96
37597,33.83,1.0,18,17,5,2015,36.31,3.95,3.95
37598,33.06,1.0,19,17,5,2015,37.19,3.54,3.54
37599,32.83,1.0,20,17,5,2015,36.62,2.89,2.89
37600,32.77,1.0,21,17,5,2015,34.81,2.28,2.28
37601,32.53,1.0,22,17,5,2015,34.38,1.9,1.9
37602,32.17,1.0,23,17,5,2015,34.38,1.67,1.67
37603,31.67,1.0,0,18,5,2015,35.25,1.55,1.55
37604,31.0,1.0,1,18,5,2015,36.31,1.65,1.65
37605,30.05,1.0,2,18,5,2015,39.19,2.03,2.03
37606,28.96,1.0,3,18,5,2015,42.81,2.58,2.58
37607,27.94,1.0,4,18,5,2015,46.06,3.09,3.09
37608,28.91,1.0,5,18,5,2015,43.75,3.47,3.47
37609,31.18,1.0,6,18,5,2015,36.75,3.0,3.0
37610,35.5,1.0,7,18,5,2015,27.81,1.75,1.75
37611,37.79,1.0,8,18,5,2015,24.88,1.06,1.06
37612,39.07,1.0,9,18,5,2015,23.75,0.69,0.69
37613,40.13,1.0,10,18,5,2015,22.69,0.5,0.5
37614,40.81,1.0,11,18,5,2015,21.88,0.57,0.57
37615,41.41,1.0,12,18,5,2015,21.0,0.75,0.75
37616,41.7,1.0,13,18,5,2015,20.56,0.97,0.97
37617,41.69,1.0,14,18,5,2015,20.44,1.4,1.4
37618,41.28,1.0,15,18,5,2015,20.75,1.91,1.91
37619,40.37,1.0,16,18,5,2015,22.06,2.2,2.2
37620,38.51,1.0,17,18,5,2015,29.44,2.21,2.21
37621,36.58,1.0,18,18,5,2015,33.12,1.93,1.93
37622,36.08,1.0,19,18,5,2015,33.19,1.57,1.57
37623,35.57,1.0,20,18,5,2015,33.69,1.44,1.44
37624,34.68,1.0,21,18,5,2015,35.06,1.94,1.94
37625,33.56,1.0,22,18,5,2015,36.94,2.74,2.74
37626,32.53,1.0,23,18,5,2015,38.81,3.42,3.42
37627,31.73,1.0,0,19,5,2015,39.81,3.93,3.93
37628,31.04,1.0,1,19,5,2015,40.94,4.34,4.34
37629,30.43,1.0,2,19,5,2015,41.75,4.6,4.6
37630,29.87,1.0,3,19,5,2015,42.5,4.83,4.83
37631,29.3,1.0,4,19,5,2015,43.5,5.06,5.06
37632,30.46,1.0,5,19,5,2015,41.0,5.08,5.08
37633,32.74,1.0,6,19,5,2015,35.19,3.95,3.95
37634,36.57,1.0,7,19,5,2015,28.19,2.82,2.82
37635,39.12,1.0,8,19,5,2015,24.25,1.22,1.22
37636,40.55,1.0,9,19,5,2015,22.31,0.56,0.56
37637,41.9,1.0,10,19,5,2015,20.56,1.87,1.87
37638,42.65,1.0,11,19,5,2015,19.81,2.78,2.78
37639,43.12,1.0,12,19,5,2015,19.44,3.49,3.49
37640,43.23,1.0,13,19,5,2015,19.31,4.0,4.0
37641,43.04,1.0,14,19,5,2015,19.31,4.48,4.48
37642,42.56,1.0,15,19,5,2015,19.25,4.87,4.87
37643,41.63,1.0,16,19,5,2015,19.69,5.04,5.04
37644,39.24,1.0,17,19,5,2015,24.88,4.91,4.91
37645,36.25,1.0,18,19,5,2015,31.0,4.65,4.65
37646,35.33,1.0,19,19,5,2015,32.0,4.42,4.42
37647,34.63,1.0,20,19,5,2015,32.56,4.3,4.3
37648,33.87,1.0,21,19,5,2015,33.0,4.51,4.51
37649,32.9,1.0,22,19,5,2015,33.62,5.26,5.26
37650,32.05,1.0,23,19,5,2015,33.62,6.6,6.6
37651,31.29,0.0,0,20,5,2015,34.19,8.16,8.16
37652,30.21,0.0,1,20,5,2015,36.19,9.55,9.55
37653,29.03,0.0,2,20,5,2015,37.75,10.4,10.4
37654,28.02,1.0,3,20,5,2015,39.88,10.71,10.71
37655,27.69,1.0,4,20,5,2015,41.44,10.31,10.31
37656,28.48,1.0,5,20,5,2015,40.81,9.35,9.35
37657,30.61,1.0,6,20,5,2015,36.81,7.78,7.78
37658,33.69,1.0,7,20,5,2015,32.38,6.69,6.69
37659,38.48,1.0,8,20,5,2015,21.75,8.13,8.13
37660,40.74,1.0,9,20,5,2015,16.81,8.06,8.06
37661,41.82,1.0,10,20,5,2015,15.44,7.59,7.59
37662,42.78,1.0,11,20,5,2015,14.38,7.26,7.26
37663,43.25,1.0,12,20,5,2015,13.81,7.03,7.03
37664,43.37,1.0,13,20,5,2015,13.5,6.76,6.76
37665,43.21,1.0,14,20,5,2015,13.38,6.97,6.97
37666,42.62,1.0,15,20,5,2015,13.56,7.31,7.31
37667,41.49,1.0,16,20,5,2015,14.38,7.33,7.33
37668,38.09,1.0,17,20,5,2015,21.06,6.9,6.9
37669,34.29,1.0,18,20,5,2015,27.94,6.9,6.9
37670,33.05,1.0,19,20,5,2015,29.12,7.21,7.21
37671,32.11,1.0,20,20,5,2015,29.69,7.81,7.81
37672,31.26,1.0,21,20,5,2015,30.19,8.51,8.51
37673,30.43,1.0,22,20,5,2015,30.69,9.07,9.07
37674,29.53,1.0,23,20,5,2015,30.94,9.22,9.22
37675,28.48,0.0,0,21,5,2015,31.19,9.09,9.09
37676,27.26,0.0,1,21,5,2015,31.81,8.8,8.8
37677,26.03,0.0,2,21,5,2015,33.31,8.13,8.13
37678,24.94,1.0,3,21,5,2015,35.44,7.31,7.31
37679,24.08,1.0,4,21,5,2015,37.69,6.42,6.42
37680,25.57,1.0,5,21,5,2015,34.94,5.34,5.34
37681,28.42,1.0,6,21,5,2015,28.0,3.75,3.75
37682,32.35,1.0,7,21,5,2015,21.56,2.94,2.94
37683,36.73,1.0,8,21,5,2015,15.19,3.52,3.52
37684,41.34,1.0,9,21,5,2015,9.88,5.57,5.57
37685,42.99,1.0,10,21,5,2015,9.06,6.4,6.4
37686,43.7,1.0,11,21,5,2015,8.94,6.97,6.97
37687,44.05,1.0,12,21,5,2015,9.0,7.53,7.53
37688,44.05,1.0,13,21,5,2015,9.12,7.97,7.97
37689,43.69,1.0,14,21,5,2015,9.25,8.23,8.23
37690,43.1,1.0,15,21,5,2015,9.12,8.26,8.26
37691,42.06,1.0,16,21,5,2015,9.31,7.99,7.99
37692,38.38,1.0,17,21,5,2015,14.38,7.25,7.25
37693,34.31,1.0,18,21,5,2015,19.75,7.16,7.16
37694,33.01,1.0,19,21,5,2015,20.81,7.5,7.5
37695,32.01,1.0,20,21,5,2015,21.25,8.24,8.24
37696,31.12,1.0,21,21,5,2015,21.19,8.99,8.99
37697,30.28,1.0,22,21,5,2015,20.62,9.56,9.56
37698,29.54,1.0,23,21,5,2015,19.94,9.95,9.95
37699,28.79,1.0,0,22,5,2015,19.88,10.03,10.03
37700,27.86,1.0,1,22,5,2015,21.44,9.73,9.73
37701,26.8,1.0,2,22,5,2015,24.31,9.05,9.05
37702,25.83,1.0,3,22,5,2015,27.38,8.37,8.37
37703,25.05,1.0,4,22,5,2015,29.88,7.73,7.73
37704,26.58,1.0,5,22,5,2015,28.0,7.02,7.02
37705,29.83,1.0,6,22,5,2015,22.69,5.86,5.86
37706,34.12,1.0,7,22,5,2015,17.94,5.51,5.51
37707,39.29,1.0,8,22,5,2015,12.62,6.79,6.79
37708,43.5,1.0,9,22,5,2015,8.06,9.26,9.26
37709,44.8,1.0,10,22,5,2015,7.31,9.26,9.26
37710,45.48,1.0,11,22,5,2015,7.12,9.05,9.05
37711,45.8,1.0,12,22,5,2015,7.0,8.73,8.73
37712,45.76,1.0,13,22,5,2015,6.94,8.37,8.37
37713,45.33,1.0,14,22,5,2015,6.94,8.4,8.4
37714,44.57,1.0,15,22,5,2015,6.88,8.66,8.66
37715,43.33,1.0,16,22,5,2015,7.06,8.62,8.62
37716,39.57,1.0,17,22,5,2015,10.38,8.09,8.09
37717,35.1,1.0,18,22,5,2015,14.81,8.02,8.02
37718,33.59,1.0,19,22,5,2015,16.31,7.81,7.81
37719,32.43,1.0,20,22,5,2015,17.69,7.47,7.47
37720,31.38,1.0,21,22,5,2015,19.06,7.15,7.15
37721,30.48,1.0,22,22,5,2015,20.06,7.14,7.14
37722,29.63,1.0,23,22,5,2015,21.06,7.29,7.29
37723,28.83,1.0,0,23,5,2015,22.31,7.37,7.37
37724,28.06,1.0,1,23,5,2015,23.81,7.33,7.33
37725,27.33,1.0,2,23,5,2015,25.31,7.07,7.07
37726,26.74,1.0,3,23,5,2015,26.75,6.73,6.73
37727,26.27,1.0,4,23,5,2015,28.0,6.34,6.34
37728,28.12,1.0,5,23,5,2015,26.19,5.76,5.76
37729,32.19,1.0,6,23,5,2015,19.31,4.48,4.48
37730,35.87,1.0,7,23,5,2015,15.88,3.39,3.39
37731,41.57,1.0,8,23,5,2015,10.69,5.66,5.66
37732,43.92,1.0,9,23,5,2015,8.88,6.84,6.84
37733,45.01,1.0,10,23,5,2015,8.31,7.42,7.42
37734,45.63,1.0,11,23,5,2015,7.94,7.71,7.71
37735,45.99,1.0,12,23,5,2015,7.56,7.73,7.73
37736,45.99,1.0,13,23,5,2015,7.12,7.68,7.68
37737,45.56,1.0,14,23,5,2015,6.75,7.8,7.8
37738,44.83,1.0,15,23,5,2015,6.62,7.92,7.92
37739,43.61,1.0,16,23,5,2015,7.0,7.74,7.74
37740,39.74,1.0,17,23,5,2015,10.88,7.01,7.01
37741,35.77,1.0,18,23,5,2015,15.0,6.71,6.71
37742,34.41,1.0,19,23,5,2015,16.62,6.47,6.47
37743,33.34,1.0,20,23,5,2015,18.19,6.12,6.12
37744,32.43,1.0,21,23,5,2015,19.62,5.65,5.65
37745,31.68,1.0,22,23,5,2015,20.81,5.25,5.25
37746,31.02,1.0,23,23,5,2015,21.81,4.99,4.99
37747,30.44,1.0,0,24,5,2015,23.0,4.77,4.77
37748,30.13,1.0,1,24,5,2015,24.19,4.59,4.59
37749,29.94,1.0,2,24,5,2015,25.19,3.9,3.9
37750,30.37,1.0,3,24,5,2015,24.88,2.59,2.59
37751,30.74,1.0,4,24,5,2015,24.25,1.42,1.42
37752,30.63,1.0,5,24,5,2015,25.56,2.55,2.55
37753,33.39,1.0,6,24,5,2015,20.12,3.94,3.94
37754,36.81,1.0,7,24,5,2015,15.75,4.24,4.24
37755,40.51,1.0,8,24,5,2015,12.06,3.16,3.16
37756,43.74,1.0,9,24,5,2015,9.69,1.31,1.31
37757,45.08,1.0,10,24,5,2015,9.06,0.18,0.18
37758,46.03,1.0,11,24,5,2015,8.69,1.5,1.5
37759,46.67,1.0,12,24,5,2015,8.44,2.77,2.77
