YEAR,MO,DY,HR,T2M,PRECTOTCORR,RH2M,WD10M,WS10M
2015,7,16,1,26.2,0.16,92.12,227.88,4.94
2015,7,16,2,26.15,0.2,92.38,231.19,5.07
2015,7,16,3,26.11,0.24,92.31,233.69,5.16
2015,7,16,4,26.01,0.26,92.5,234.5,4.88
2015,7,16,5,25.97,0.21,92.31,234.9,4.76
2015,7,16,6,26.82,0.23,88.88,235.16,5.39
2015,7,16,7,28.25,0.19,81.38,239.94,6.71
2015,7,16,8,29.66,0.02,73.19,241.54,7.28
2015,7,16,9,30.77,0.02,68.12,240.02,7.27
2015,7,16,10,31.7,0.01,64.62,238.04,7.39
2015,7,16,11,32.33,0.01,62.25,236.72,7.62
2015,7,16,12,32.57,0.01,61.44,235.03,7.74
2015,7,16,13,32.45,0.01,61.81,233.16,7.82
2015,7,16,14,32.03,0.01,62.94,232.39,8.03
2015,7,16,15,31.45,0.01,64.56,232.25,8.23
2015,7,16,16,30.52,0,67.94,232.03,8.13
2015,7,16,17,29.34,0,73.25,230.71,7.66
2015,7,16,18,28.15,0,79.56,228.27,6.78
2015,7,16,19,27.46,0,83.62,226.21,6.25
2015,7,16,20,27.12,0.01,85.69,224.41,5.91
2015,7,16,21,26.87,0,86.94,222.98,5.8
2015,7,16,22,26.69,0,87.69,221.57,5.72
2015,7,16,23,26.46,0,88.75,218.46,5.19
2015,7,17,0,26.3,0,89.5,216.49,4.74
2015,7,17,1,26.2,0.01,90,215.61,4.54
2015,7,17,2,26.14,0.02,90.19,217.59,4.5
2015,7,17,3,26.02,0.03,91,218,4.12
2015,7,17,4,25.93,0.02,91.75,218.5,3.85
2015,7,17,5,25.85,0.02,92.25,220.23,3.65
2015,7,17,6,26.88,0.02,88,221.19,4.65
2015,7,17,7,28.26,0.01,80.44,229.69,6.07
2015,7,17,8,29.61,0.02,72.94,233.96,6.99
2015,7,17,9,30.69,0.02,68.38,234.74,7.44
2015,7,17,10,31.38,0.02,65.75,234.97,7.79
2015,7,17,11,31.8,0.02,64.19,235.93,8.07
2015,7,17,12,31.97,0.01,63.44,236.88,8.24
2015,7,17,13,31.78,0.01,63.75,237.88,8.23
2015,7,17,14,31.17,0.01,66.06,238.76,8.15
2015,7,17,15,30.26,0,69.81,238.98,8
2015,7,17,16,29.3,0,74.81,237.64,7.65
2015,7,17,17,28.54,0.01,79.75,234.07,6.98
2015,7,17,18,27.86,0,84.31,228.36,6.13
2015,7,17,19,27.48,0.01,86.75,223.09,5.97
2015,7,17,20,27.26,0.01,88.25,217.98,5.88
2015,7,17,21,27.08,0.01,89.19,215.68,5.73
2015,7,17,22,26.98,0.02,89.56,217.99,5.61
2015,7,17,23,26.95,0.03,89.12,224.5,5.71
2015,7,18,0,26.83,0.04,89.81,227.89,5.25
2015,7,18,1,26.68,0.04,90.62,230.95,4.8
2015,7,18,2,26.56,0.05,91,236.97,4.72
2015,7,18,3,26.42,0.03,91.5,241.78,4.61
2015,7,18,4,26.32,0.03,91.69,244.69,4.46
2015,7,18,5,26.3,0.03,91.5,245.64,4.26
2015,7,18,6,27.04,0.04,88.5,245.96,4.76
2015,7,18,7,28.15,0.04,82.81,249.15,5.79
2015,7,18,8,29.44,0.04,75.12,250.96,6.51
2015,7,18,9,30.71,0.05,68.94,249.99,6.64
2015,7,18,10,31.46,0.06,66,248.8,6.87
2015,7,18,11,31.81,0.07,64.69,246.91,7.15
2015,7,18,12,31.8,0.08,64.56,244.69,7.31
2015,7,18,13,31.66,0.07,65,241.98,7.43
2015,7,18,14,31.3,0.07,66.25,239.64,7.61
2015,7,18,15,30.67,0.07,68.56,237.29,7.73
2015,7,18,16,29.79,0.09,72.31,234.22,7.62
2015,7,18,17,28.75,0.08,77.44,231.03,7.1
2015,7,18,18,27.8,0.1,82.81,228.52,6.38
2015,7,18,19,27.37,0.1,85.56,226.46,6.07
2015,7,18,20,27.18,0.1,87,225.85,5.93
2015,7,18,21,27.06,0.1,87.88,226.82,5.73
2015,7,18,22,26.94,0.09,88.38,230.18,5.69
2015,7,18,23,26.84,0.1,88.94,233.44,5.53
2015,7,19,0,26.73,0.09,89.69,236.4,5.31
2015,7,19,1,26.58,0.1,90.88,238.24,4.9
2015,7,19,2,26.44,0.09,91.56,241.25,4.76
2015,7,19,3,26.37,0.09,91.88,245.04,4.61
2015,7,19,4,26.34,0.11,92,248.49,4.52
2015,7,19,5,26.4,0.1,92,251.69,4.53
2015,7,19,6,27.06,0.1,89.62,255.34,4.91
2015,7,19,7,28.1,0.1,84.56,259.96,6.01
2015,7,19,8,29.22,0.21,77.56,263.04,7.22
2015,7,19,9,30.1,0.22,72.25,262.91,7.72
2015,7,19,10,30.78,0.2,68.81,261.32,7.97
2015,7,19,11,31.14,0.19,67.19,257.94,8.15
2015,7,19,12,31.21,0.17,66.75,253.44,8.25
2015,7,19,13,31.18,0.15,66.62,248.7,8.26
2015,7,19,14,30.79,0.16,68.19,244.53,8.26
2015,7,19,15,29.93,0.19,71.88,240.87,8.26
2015,7,19,16,29.01,0.19,76.12,238,8.15
2015,7,19,17,28.2,0.15,80.31,234.85,7.56
2015,7,19,18,27.43,0.11,84.69,232.07,6.82
2015,7,19,19,27.01,0.09,87.44,229.79,6.41
2015,7,19,20,26.85,0.11,88.5,230.59,6.35
2015,7,19,21,26.73,0.15,89.44,232.37,6.16
2015,7,19,22,26.64,0.18,89.38,237.35,6.1
2015,7,19,23,26.52,0.19,89.31,242.85,5.86
2015,7,20,0,26.34,0.17,90.25,246.29,5.26
2015,7,20,1,26.22,0.17,90.88,250.14,5.06
2015,7,20,2,26.09,0.22,91.69,253.75,4.8
2015,7,20,3,26.04,0.27,92.19,257.63,4.56
2015,7,20,4,26.01,0.29,92.62,261.88,4.32
2015,7,20,5,25.98,0.38,92.88,266.08,4
2015,7,20,6,26.52,0.34,90.88,270,4.3
2015,7,20,7,27.28,0.3,87.38,273.1,4.76
2015,7,20,8,28.05,1.48,82.5,275.08,5.11
2015,7,20,9,28.69,1.28,78.69,272.59,5.01
2015,7,20,10,29.13,1.12,76.38,264.96,4.98
2015,7,20,11,29.54,0.96,74.75,256.5,5.29
2015,7,20,12,29.73,0.64,73.94,249.84,5.67
2015,7,20,13,29.81,0.44,73.5,246.67,5.94
2015,7,20,14,29.76,0.34,73.56,244.96,6.18
2015,7,20,15,29.3,0.27,75.31,243.56,6.37
2015,7,20,16,28.58,0.25,78.81,241.62,6.28
2015,7,20,17,27.8,0.31,83.75,236.87,5.56
2015,7,20,18,27.02,0.34,88.94,230.17,4.54
2015,7,20,19,26.68,0.37,91.06,226.56,4.45
2015,7,20,20,26.58,0.41,91.69,225.69,4.62
2015,7,20,21,26.51,0.48,91.94,227.81,4.84
2015,7,20,22,26.4,0.59,92.5,229.59,4.76
2015,7,20,23,26.3,0.61,92.94,233.63,4.64
2015,7,21,0,26.21,0.72,93.19,238.97,4.44
2015,7,21,1,26.12,0.83,93.38,245.26,4.16
2015,7,21,2,26.04,0.94,93.81,252.14,3.92
2015,7,21,3,25.95,1.02,94.31,259.02,3.73
2015,7,21,4,25.85,0.88,94.88,263.94,3.4
2015,7,21,5,25.79,0.84,95.19,266.56,3.12
2015,7,21,6,26.23,0.74,93.69,269.06,3.34
2015,7,21,7,26.85,1,91.12,271.7,3.69
2015,7,21,8,27.48,0.48,87.25,276.71,4.01
2015,7,21,9,28.13,0.41,82.81,278.43,4.15
2015,7,21,10,28.65,0.41,79.5,275.04,4.27
2015,7,21,11,28.99,0.47,77.69,270.51,4.43
2015,7,21,12,29.38,0.59,75.94,267.47,4.61
2015,7,21,13,29.65,0.74,74.81,265.8,4.69
2015,7,21,14,29.8,0.85,74.31,264.66,4.79
2015,7,21,15,29.55,0.92,75.56,262.8,4.92
2015,7,21,16,28.9,0.95,79.25,259.75,4.79
2015,7,21,17,28.14,1.2,84.69,254.07,4.01
2015,7,21,18,27.19,1.42,91.38,245.12,2.97
2015,7,21,19,26.72,1.81,93.88,238.78,2.97
2015,7,21,20,26.56,2.09,94.5,235.13,3.27
2015,7,21,21,26.48,2.36,94.94,233.89,3.43
2015,7,21,22,26.4,2.53,95.31,234.33,3.51
2015,7,21,23,26.33,2.3,95.62,237.33,3.65
2015,7,22,0,26.26,1.79,95.62,243.01,3.79
2015,7,22,1,26.18,1.42,95.75,245.95,3.74
2015,7,22,2,26.1,1.25,95.75,247.33,3.65
2015,7,22,3,26.01,1.08,95.88,247.52,3.53
2015,7,22,4,25.85,0.94,96.38,245.19,2.74
2015,7,22,5,25.83,0.83,96.62,240.28,2.28
2015,7,22,6,26.59,0.79,94.12,239.91,3.24
2015,7,22,7,27.3,0.66,91.56,238.22,3.65
2015,7,22,8,27.95,0.65,88.25,246.93,4.25
2015,7,22,9,28.53,0.55,85,255.68,5.02
2015,7,22,10,29.08,0.52,81.94,261.06,5.68
2015,7,22,11,29.45,0.53,80.06,263.5,6.07
2015,7,22,12,29.65,0.58,79,264.64,6.18
2015,7,22,13,29.63,0.56,79,263.39,6.11
2015,7,22,14,29.37,0.56,80.12,260.14,6.07
2015,7,22,15,28.96,0.58,82.25,255.41,5.86
2015,7,22,16,28.43,0.62,85.81,249.28,5.52
2015,7,22,17,27.79,0.69,90.31,241.95,4.87
2015,7,22,18,27.16,0.81,93.81,235.19,4.34
2015,7,22,19,26.84,0.82,95.25,228.89,4.48
2015,7,22,20,26.74,0.85,95.56,226.02,4.67
2015,7,22,21,26.63,0.85,95.56,227.09,4.69
2015,7,22,22,26.48,0.75,95.44,228.39,4.67
2015,7,22,23,26.37,0.7,95.31,229.6,4.75
2015,7,23,0,26.29,0.6,95.25,232.34,4.88
2015,7,23,1,26.21,0.63,95.25,236.12,4.67
2015,7,23,2,26.1,0.62,95.56,236.08,3.85
2015,7,23,3,25.97,0.65,96.25,227.86,2.88
2015,7,23,4,25.91,0.62,96.38,217.09,2.81
2015,7,23,5,25.93,0.64,96.31,209.83,3.25
2015,7,23,6,26.4,0.55,94.94,206.33,4.19
2015,7,23,7,27.03,0.58,93.12,204.67,4.87
2015,7,23,8,27.8,0.59,89.5,210.7,5.62
2015,7,23,9,28.55,0.49,84.75,215.92,6.23
2015,7,23,10,29.23,0.48,80.69,218.57,6.42
2015,7,23,11,29.62,0.33,78.31,220.28,6.38
2015,7,23,12,29.77,0.24,76.94,220.34,6.25
2015,7,23,13,29.73,0.13,76.69,219.55,6.17
2015,7,23,14,29.57,0.08,76.94,218.28,6.33
2015,7,23,15,29.14,0.07,78.94,216.95,6.51
2015,7,23,16,28.44,0.11,82.75,213.77,6.49
2015,7,23,17,27.69,0.21,87.19,208.42,6.14
2015,7,23,18,27.01,0.34,90.69,203.43,5.93
2015,7,23,19,26.64,0.49,92.31,201.46,6.36
2015,7,23,20,26.47,0.6,92.94,202.71,6.8
2015,7,23,21,26.41,0.75,93.25,204.76,7.2
2015,7,23,22,26.33,0.78,94,204.46,7.24
2015,7,23,23,26.24,0.78,94.81,203.49,7.04
2015,7,24,0,26.25,0.52,94.88,205.73,6.68
2015,7,24,1,26.28,0.57,94.81,210.88,6.36
2015,7,24,2,26.31,0.5,94.88,216.62,6.03
2015,7,24,3,26.33,0.54,94.94,222.48,5.66
2015,7,24,4,26.35,0.66,94.81,227.75,5.64
2015,7,24,5,26.4,0.67,94.5,230.56,5.71
2015,7,24,6,26.65,0.75,93.88,231.41,5.99
2015,7,24,7,27.1,0.72,93.06,229.44,6.07
2015,7,24,8,27.72,1.03,90.75,230.76,6.5
2015,7,24,9,28.37,0.92,87.06,233.77,6.85
2015,7,24,10,28.88,0.89,83.94,235.99,6.98
2015,7,24,11,29.21,0.83,82,236.65,6.95
2015,7,24,12,29.36,0.71,80.81,236.4,6.82
2015,7,24,13,29.34,0.53,80.5,235.42,6.72
2015,7,24,14,29.06,0.37,81.56,234.29,6.84
2015,7,24,15,28.61,0.28,83.44,233.65,6.95
2015,7,24,16,28.12,0.25,85.94,232.89,6.68
2015,7,24,17,27.55,0.27,89.38,231.32,5.92
2015,7,24,18,26.98,0.38,91.69,232.96,5.71
2015,7,24,19,26.71,0.47,92.94,234.35,5.51
2015,7,24,20,26.55,0.39,94,233.43,5.13
2015,7,24,21,26.44,0.44,94.31,234.09,5.14
2015,7,24,22,26.29,0.38,94.38,237.55,5.29
2015,7,24,23,26.13,0.36,94.69,239.61,5.13
2015,7,25,0,25.97,0.41,95,240.23,4.94
2015,7,25,1,25.83,0.37,95.06,241.16,4.84
2015,7,25,2,25.72,0.42,95.12,241.81,4.81
2015,7,25,3,25.64,0.41,94.88,243.72,4.89
2015,7,25,4,25.54,0.34,94.81,244.25,4.68
2015,7,25,5,25.44,0.34,94.88,242.53,4.42
2015,7,25,6,25.87,0.4,93.31,239.75,4.84
2015,7,25,7,26.55,0.57,90.5,238.5,5.44
2015,7,25,8,27.08,0.2,87,242.01,6.19
2015,7,25,9,27.45,0.24,84.62,243.07,6.59
2015,7,25,10,27.73,0.26,83.12,243.18,6.96
2015,7,25,11,27.95,0.23,81.94,242.86,7.35
2015,7,25,12,27.96,0.26,81.81,241.75,7.48
2015,7,25,13,27.78,0.28,82.94,240.29,7.46
2015,7,25,14,27.51,0.19,84.44,239.23,7.53
2015,7,25,15,27.39,0.14,85.19,238.6,7.71
2015,7,25,16,27.14,0.16,86.81,236.82,7.58
2015,7,25,17,26.69,0.29,89.88,232.98,7.01
2015,7,25,18,26.21,0.42,92.38,230.94,6.72
2015,7,25,19,25.98,0.57,93.25,231.16,6.8
2015,7,25,20,25.9,0.58,93.31,230.62,6.71
2015,7,25,21,25.83,0.54,93.12,231.75,6.81
2015,7,25,22,25.7,0.44,93.19,232.49,6.86
2015,7,25,23,25.54,0.45,93.25,233.67,6.67
2015,7,26,0,25.36,0.52,93.62,235.22,6.16
2015,7,26,1,25.25,0.67,93.94,237.23,5.66
2015,7,26,2,25.19,0.74,94.12,238.19,5.28
2015,7,26,3,25.15,0.67,94.19,238.12,5.28
2015,7,26,4,25.15,0.53,93.94,237.08,5.65
2015,7,26,5,25.2,0.42,93.62,236.29,5.95
2015,7,26,6,25.52,0.41,93,233.97,6.06
2015,7,26,7,26.2,0.44,91.25,232.23,6.36
2015,7,26,8,27.05,0.92,87.19,233.96,7.34
2015,7,26,9,27.81,0.96,82.44,234.61,8.31
2015,7,26,10,28.34,0.96,79.44,233.9,8.86
2015,7,26,11,28.64,0.88,78.25,232.7,9.19
2015,7,26,12,28.76,0.97,77.75,231.49,9.49
2015,7,26,13,28.74,1.08,77.88,231.03,9.63
2015,7,26,14,28.55,1.23,78.94,230.64,9.62
2015,7,26,15,28.15,1.4,80.88,230.36,9.53
2015,7,26,16,27.59,1.41,83.88,229.08,8.93
2015,7,26,17,26.9,1.46,87.94,225.75,7.98
2015,7,26,18,26.23,1.72,91.06,221.91,7.49
2015,7,26,19,25.91,1.78,92.44,220.28,7.65
2015,7,26,20,25.8,1.86,92.94,220.29,7.73
2015,7,26,21,25.69,1.72,93.44,220.54,7.67
2015,7,26,22,25.6,1.89,93.81,221.64,7.64
2015,7,26,23,25.56,2.08,93.94,222.95,7.71
2015,7,27,0,25.5,2.18,94.38,223.47,7.64
2015,7,27,1,25.48,2.23,94.62,223.29,7.59
2015,7,27,2,25.47,2.34,94.75,222.54,7.45
2015,7,27,3,25.47,2.35,94.75,221.33,7.33
2015,7,27,4,25.48,2.49,94.81,219.66,7.3
2015,7,27,5,25.5,3.07,94.81,217.72,7.33
2015,7,27,6,25.72,3.73,94.44,215.78,7.48
2015,7,27,7,26.14,4.42,93.75,214.09,7.74
2015,7,27,8,26.61,3.3,93.12,213.86,8.2
2015,7,27,9,26.98,3.7,91.69,217.78,9.23
2015,7,27,10,27.13,3.73,90.94,221.65,9.74
2015,7,27,11,27.11,3.55,90.81,223.73,9.96
2015,7,27,12,27.03,3.37,91.25,224.94,9.92
2015,7,27,13,26.9,3.43,92,226.63,9.72
2015,7,27,14,26.79,3.51,92.56,229.49,9.66
2015,7,27,15,26.69,3.47,92.38,231.3,9.71
2015,7,27,16,26.43,3.24,92.44,229.96,9.45
2015,7,27,17,26.09,2.48,93.19,226.89,9.21
2015,7,27,18,25.84,1.85,93.62,224.83,9.26
2015,7,27,19,25.72,1.31,93.81,224.53,9.44
2015,7,27,20,25.67,1.05,93.94,224.19,9.43
2015,7,27,21,25.64,1.11,93.88,224.21,9.25
2015,7,27,22,25.61,1.22,93.94,224.58,9.15
2015,7,27,23,25.56,1.56,94.12,224.21,9.18
2015,7,28,0,25.53,1.91,94.25,223.18,9.24
2015,7,28,1,25.49,1.93,94.25,223.41,9.38
2015,7,28,2,25.51,1.89,94.06,225.17,9.31
2015,7,28,3,25.54,1.49,94.06,226.97,9.16
2015,7,28,4,25.59,1.12,94.19,228.11,8.97
2015,7,28,5,25.62,0.8,94.12,228.78,8.8
2015,7,28,6,25.78,0.59,93.56,228.38,8.8
2015,7,28,7,26.11,0.46,92.75,227.96,8.99
2015,7,28,8,26.52,0.34,91.38,227.57,9.35
2015,7,28,9,26.98,0.56,89.12,227.24,10.16
2015,7,28,10,27.37,0.87,86,227.48,11.21
2015,7,28,11,27.65,1.13,83.75,227.76,11.92
2015,7,28,12,27.78,1.13,82.94,228.9,12.44
2015,7,28,13,27.86,0.9,82.44,230.55,12.69
2015,7,28,14,27.73,0.53,82.81,231.91,12.44
2015,7,28,15,27.54,0.3,83.75,232.64,11.79
2015,7,28,16,27.13,0.26,85.81,232.19,10.95
2015,7,28,17,26.44,0.29,88.69,231.01,10.18
2015,7,28,18,25.8,0.39,90.94,229.27,9.72
2015,7,28,19,25.48,0.57,92.19,226.7,9.5
2015,7,28,20,25.38,0.84,92.38,225,9.35
2015,7,28,21,25.34,0.92,92.5,223.06,9.13
2015,7,28,22,25.31,0.87,92.38,222.12,9.12
2015,7,28,23,25.29,0.87,92.12,223.09,9.27
2015,7,29,0,25.26,0.98,91.75,224.69,9.33
2015,7,29,1,25.23,1.07,91.38,226.54,9.27
2015,7,29,2,25.19,1.08,91.25,227.65,9.08
2015,7,29,3,25.19,1.04,91.44,228.35,8.9
2015,7,29,4,25.24,1.17,91.62,229.04,8.87
2015,7,29,5,25.3,1.4,91.69,230.28,8.95
2015,7,29,6,25.67,1.69,91.12,231.69,9.06
2015,7,29,7,26.33,2.04,90.12,232.23,9.22
2015,7,29,8,27.09,1.53,87.88,233.44,9.71
2015,7,29,9,27.73,1.3,84.5,236.36,10.58
2015,7,29,10,28.19,0.96,82.25,237.93,10.99
2015,7,29,11,28.43,0.61,81.38,238.64,11.08
2015,7,29,12,28.51,0.39,80.69,239.32,10.99
2015,7,29,13,28.52,0.32,80.31,239.51,10.81
2015,7,29,14,28.38,0.28,80.38,239.42,10.83
2015,7,29,15,28.01,0.27,81.38,239.1,10.82
2015,7,29,16,27.5,0.25,83.69,237,10.26
2015,7,29,17,26.8,0.26,87.62,233,9.2
2015,7,29,18,26.01,0.27,90.75,231.38,8.65
2015,7,29,19,25.65,0.26,92.12,231.36,8.53
2015,7,29,20,25.53,0.29,92.62,231.54,8.39
2015,7,29,21,25.44,0.27,92.81,231.93,8.24
2015,7,29,22,25.35,0.25,93,232.59,8.15
2015,7,29,23,25.24,0.24,93.19,233.35,8.1
2015,7,30,0,25.14,0.23,93.38,234.44,8.09
2015,7,30,1,25.06,0.25,93.38,236.11,7.89
2015,7,30,2,24.97,0.27,93.69,237.46,7.32
2015,7,30,3,24.87,0.29,94.19,238.34,6.68
2015,7,30,4,24.81,0.27,94.12,239.26,6.28
2015,7,30,5,24.8,0.18,94.06,239.55,6.03
2015,7,30,6,25.4,0.16,92.31,240.15,6.47
2015,7,30,7,26.48,0.15,88.38,241.55,7.43
2015,7,30,8,27.55,0.04,82.56,243.57,8.6
2015,7,30,9,28.44,0.04,78.06,243.37,9.17
2015,7,30,10,29,0.05,75.56,241.92,9.53
2015,7,30,11,29.46,0.05,73.81,239.67,9.88
2015,7,30,12,29.59,0.04,73.19,237.24,10.11
2015,7,30,13,29.47,0.04,73.56,235.04,10.14
2015,7,30,14,28.98,0.03,75.38,233.27,10.14
2015,7,30,15,28.33,0.03,77.94,231.76,9.95
2015,7,30,16,27.55,0.02,81.88,229.43,9.3
2015,7,30,17,26.78,0.03,86.56,225.95,8.34
2015,7,30,18,26,0.03,90.62,223.8,7.63
2015,7,30,19,25.58,0.02,92.75,223.77,7.44
2015,7,30,20,25.44,0.02,93.56,224.16,7.18
2015,7,30,21,25.31,0.02,94.19,224.81,6.78
2015,7,30,22,25.2,0.02,94.56,226.8,6.67
2015,7,30,23,25.12,0.03,94.56,229.27,6.61
2015,7,31,0,25.08,0.03,94.5,231.56,6.57
2015,7,31,1,25.07,0.03,94.25,233.58,6.59
2015,7,31,2,25.08,0.03,93.88,236.48,6.55
2015,7,31,3,25.04,0.03,93.94,238.26,5.97
2015,7,31,4,24.98,0.04,94.25,239.83,5.44
2015,7,31,5,24.94,0.04,94.31,241,5.01
2015,7,31,6,25.63,0.06,92.44,241.63,5.31
2015,7,31,7,26.85,0.07,87.44,245.41,6.59
2015,7,31,8,27.92,0.11,81.12,247.92,7.65
2015,7,31,9,28.8,0.1,76.56,247.02,8.04
2015,7,31,10,29.44,0.1,74,244.62,8.44
2015,7,31,11,29.79,0.09,72.94,241.21,8.81
2015,7,31,12,29.9,0.07,72.56,238.45,8.97
2015,7,31,13,29.69,0.04,73.19,236.5,8.95
2015,7,31,14,29.37,0.03,74.44,235.64,9.09
2015,7,31,15,28.87,0.03,76.56,235.26,9.21
2015,7,31,16,28.15,0.03,79.88,233.8,8.99
2015,7,31,17,27.23,0.06,85,230.75,8.1
2015,7,31,18,26.19,0.06,90.38,227.84,7.02
2015,7,31,19,25.69,0.06,92.88,227.9,6.43
2015,7,31,20,25.51,0.06,93.81,228.12,5.89
2015,7,31,21,25.38,0.06,94.19,228.65,5.64
2015,7,31,22,25.26,0.06,94.38,229.6,5.65
2015,7,31,23,25.2,0.07,94.19,232.54,5.93
2015,8,1,0,25.09,0.08,94.44,234.52,5.98
2015,8,1,1,24.98,0.09,94.75,235.01,5.65
2015,8,1,2,24.9,0.08,94.62,237.05,5.34
2015,8,1,3,24.87,0.07,94.62,240.13,5.04
2015,8,1,4,24.81,0.08,94.94,241.96,4.6
2015,8,1,5,24.78,0.08,95.25,242.91,4.22
2015,8,1,6,25.71,0.09,92.94,242.6,4.82
2015,8,1,7,26.98,0.08,88,246.58,6.11
2015,8,1,8,28.17,0.02,81.19,249.67,7.11
2015,8,1,9,29.15,0.02,76.44,248.67,7.43
2015,8,1,10,29.8,0.02,73.88,246.29,7.71
2015,8,1,11,30.19,0.02,72.25,242.93,8
2015,8,1,12,30.43,0.02,71.25,240.01,8.32
2015,8,1,13,30.4,0.01,70.94,238.14,8.55
2015,8,1,14,30.06,0.01,71.69,237.43,8.78
2015,8,1,15,29.26,0.01,74.25,237.4,8.8
2015,8,1,16,28.33,0.01,77.81,236.68,8.32
2015,8,1,17,27.4,0.01,82.88,233.83,7.16
2015,8,1,18,26.48,0.01,88.06,229.17,6.07
2015,8,1,19,25.96,0.01,91.19,223.89,5.43
2015,8,1,20,25.72,0.01,92.69,221.08,5.09
2015,8,1,21,25.58,0.01,92.81,224.5,5.06
2015,8,1,22,25.39,0.02,93,228.33,4.85
2015,8,1,23,25.17,0.02,93.25,231.82,4.79
2015,8,2,0,25,0.02,93.38,233.97,4.93
2015,8,2,1,24.85,0.02,93.69,233.57,4.89
2015,8,2,2,24.76,0.02,93.94,233.03,4.59
2015,8,2,3,24.68,0.02,94.44,232.81,4.19
2015,8,2,4,24.66,0.02,94.69,234.22,4.04
2015,8,2,5,24.74,0.02,94.5,238.54,4.18
2015,8,2,6,25.65,0.02,92.06,241.56,4.71
2015,8,2,7,26.94,0.02,87.12,248.45,5.72
2015,8,2,8,28.08,0.03,81,253.44,6.58
2015,8,2,9,28.96,0.03,76.62,253.82,6.84
2015,8,2,10,29.59,0.03,73.81,252.17,7.04
2015,8,2,11,30.08,0.03,71.88,249.48,7.33
2015,8,2,12,30.4,0.02,70.56,247.1,7.55
2015,8,2,13,30.47,0.02,70.06,244.73,7.59
2015,8,2,14,30.23,0.02,70.56,243.41,7.68
2015,8,2,15,29.66,0.02,72.38,242.21,7.67
2015,8,2,16,28.66,0.01,76.69,239.41,7.37
2015,8,2,17,27.58,0.02,82.31,234.45,6.66
2015,8,2,18,26.42,0.01,88.88,228.63,5.5
2015,8,2,19,25.83,0.02,91.75,227.58,5.41
2015,8,2,20,25.63,0.02,92.88,229.56,5.42
2015,8,2,21,25.51,0.02,93.38,232.74,5.33
2015,8,2,22,25.37,0.02,93.75,237.19,5.21
2015,8,2,23,25.19,0.03,94,240.65,5.04
2015,8,3,0,25.01,0.03,94,244.69,4.77
2015,8,3,1,24.82,0.04,94.31,248.41,4.27
2015,8,3,2,24.66,0.04,94.69,251.87,3.77
2015,8,3,3,24.57,0.04,94.75,254.5,3.57
2015,8,3,4,24.54,0.04,94.81,255.81,3.6
2015,8,3,5,24.55,0.04,94.62,258.18,3.58
2015,8,3,6,25.36,0.04,92.06,259.6,4.15
2015,8,3,7,26.48,0.03,86.81,263.51,5.32
2015,8,3,8,27.59,0,79.81,268.02,6.11
2015,8,3,9,28.62,0,74.69,269.85,6.13
2015,8,3,10,29.29,0,72.06,267.77,6.04
2015,8,3,11,29.97,0,69.88,263.25,5.98
2015,8,3,12,30.33,0,68.5,258.94,5.99
2015,8,3,13,30.41,0,67.94,255.11,5.96
2015,8,3,14,29.62,0,70.5,250.53,5.86
2015,8,3,15,28.55,0,75.06,245.19,5.72
2015,8,3,16,27.62,0,80.62,238.72,5.31
2015,8,3,17,26.87,0,86,231.74,4.85
2015,8,3,18,26.12,0,90,227.76,4.59
2015,8,3,19,25.76,0,91.12,229.57,5.06
2015,8,3,20,25.69,0,91.38,233.23,5.44
2015,8,3,21,25.67,0,91.69,237.92,5.63
2015,8,3,22,25.62,0,91.94,243.61,5.7
2015,8,3,23,25.51,0,92.06,249.54,5.72
2015,8,4,0,25.34,0,92.31,254.3,5.6
2015,8,4,1,25.13,0,93,257.61,5.14
2015,8,4,2,24.94,0,94,261.64,4.46
2015,8,4,3,24.8,0,94.88,265.92,3.63
2015,8,4,4,24.72,0,95.44,269.72,3.16
2015,8,4,5,24.7,0.01,95.56,272.31,3.1
2015,8,4,6,25.47,0.01,92.94,273.33,3.76
2015,8,4,7,26.48,0.01,88.31,275.06,4.7
2015,8,4,8,27.46,0.04,82.62,276.3,5.55
2015,8,4,9,28.22,0.05,78.5,274.46,5.92
2015,8,4,10,28.94,0.06,75.44,269.78,6.23
2015,8,4,11,29.51,0.07,73,263.45,6.5
2015,8,4,12,29.7,0.06,72.06,256.96,6.75
2015,8,4,13,29.65,0.04,72.06,251.36,6.94
2015,8,4,14,29.42,0.03,73,248.46,7.26
2015,8,4,15,29.06,0.02,74.81,246.41,7.48
2015,8,4,16,28.39,0.02,78.31,242.54,7.42
2015,8,4,17,27.51,0.02,83.44,237.12,6.92
2015,8,4,18,26.43,0.02,89.31,233.19,6.28
2015,8,4,19,25.96,0.02,91.19,235.89,6.55
2015,8,4,20,25.93,0.02,90.62,241.74,7.1
2015,8,4,21,25.85,0.03,90.81,246.09,7.15
2015,8,4,22,25.61,0.04,92.31,248.88,6.7
2015,8,4,23,25.39,0.06,93.12,252.02,6.23
2015,8,5,0,25.22,0.08,93.62,255.46,6.07
2015,8,5,1,25.09,0.1,94.12,256.88,5.95
2015,8,5,2,25.01,0.1,94.56,256.75,5.11
2015,8,5,3,24.98,0.1,94.69,256.78,4.51
2015,8,5,4,25.04,0.09,94.19,258.05,4.53
2015,8,5,5,25.05,0.09,94.25,257.8,4.32
2015,8,5,6,25.58,0.1,92.69,257.18,4.82
