,T2M,PRECTOTCORR,HR,DY,MO,YEAR,RH2M,WS50M,WS50M
40946,24.63,1.0,7,1,2,2016,60.06,2.29,2.29
40947,26.88,1.0,8,1,2,2016,47.62,2.1,2.1
40948,29.6,1.0,9,1,2,2016,33.44,1.64,1.64
40949,31.62,1.0,10,1,2,2016,26.75,1.17,1.17
40950,32.81,1.0,11,1,2,2016,25.44,1.06,1.06
40951,33.47,1.0,12,1,2,2016,25.62,1.8,1.8
40952,33.57,1.0,13,1,2,2016,26.88,2.78,2.78
40953,33.15,1.0,14,1,2,2016,29.56,3.62,3.62
40954,32.3,1.0,15,1,2,2016,33.88,4.37,4.37
40955,31.04,1.0,16,1,2,2016,40.06,5.05,5.05
40956,29.2,1.0,17,1,2,2016,48.88,4.97,4.97
40957,27.55,1.0,18,1,2,2016,59.06,4.41,4.41
40958,26.72,1.0,19,1,2,2016,66.25,3.71,3.71
40959,26.14,1.0,20,1,2,2016,71.75,2.98,2.98
40960,25.94,1.0,21,1,2,2016,73.81,2.15,2.15
40961,26.0,1.0,22,1,2,2016,73.06,1.43,1.43
40962,25.65,1.0,23,1,2,2016,73.06,1.35,1.35
40963,24.83,1.0,0,2,2,2016,74.5,2.07,2.07
40964,24.09,1.0,1,2,2,2016,75.25,2.8,2.8
40965,23.51,1.0,2,2,2,2016,74.81,3.29,3.29
40966,23.11,1.0,3,2,2,2016,73.31,3.61,3.61
40967,22.63,1.0,4,2,2,2016,72.25,3.86,3.86
40968,22.34,1.0,5,2,2,2016,70.31,3.86,3.86
40969,22.43,1.0,6,2,2,2016,67.62,3.61,3.61
40970,24.0,1.0,7,2,2,2016,59.69,3.07,3.07
40971,26.9,1.0,8,2,2,2016,46.19,3.26,3.26
40972,30.08,1.0,9,2,2,2016,31.75,3.46,3.46
40973,32.14,1.0,10,2,2,2016,25.75,3.01,3.01
40974,33.37,1.0,11,2,2,2016,25.12,2.26,2.26
40975,34.18,1.0,12,2,2,2016,24.69,1.54,1.54
40976,34.59,1.0,13,2,2,2016,24.12,1.55,1.55
40977,34.46,1.0,14,2,2,2016,24.62,2.2,2.2
40978,33.76,1.0,15,2,2,2016,27.0,2.73,2.73
40979,32.52,1.0,16,2,2,2016,30.88,3.36,3.36
40980,29.81,1.0,17,2,2,2016,42.31,4.54,4.54
40981,27.63,1.0,18,2,2,2016,51.56,4.73,4.73
40982,26.65,1.0,19,2,2,2016,57.81,4.09,4.09
40983,26.03,1.0,20,2,2,2016,63.5,3.36,3.36
40984,25.85,1.0,21,2,2,2016,65.0,2.57,2.57
40985,25.85,1.0,22,2,2,2016,64.88,1.71,1.71
40986,25.72,1.0,23,2,2,2016,63.94,0.99,0.99
40987,25.48,1.0,0,3,2,2016,62.88,0.6,0.6
40988,25.12,1.0,1,3,2,2016,62.38,0.75,0.75
40989,24.7,1.0,2,3,2,2016,62.88,1.24,1.24
40990,24.16,1.0,3,3,2,2016,64.69,1.82,1.82
40991,23.67,1.0,4,3,2,2016,66.31,2.36,2.36
40992,23.1,1.0,5,3,2,2016,68.31,2.88,2.88
40993,22.9,1.0,6,3,2,2016,68.88,3.37,3.37
40994,24.89,1.0,7,3,2,2016,59.19,3.21,3.21
40995,27.37,1.0,8,3,2,2016,47.44,2.77,2.77
40996,29.91,1.0,9,3,2,2016,35.94,2.56,2.56
40997,31.69,1.0,10,3,2,2016,29.81,1.94,1.94
40998,32.88,1.0,11,3,2,2016,27.69,0.93,0.93
40999,33.72,1.0,12,3,2,2016,26.0,0.65,0.65
41000,33.9,1.0,13,3,2,2016,27.38,1.9,1.9
41001,33.46,1.0,14,3,2,2016,30.19,2.94,2.94
41002,32.53,1.0,15,3,2,2016,34.31,3.89,3.89
41003,31.22,1.0,16,3,2,2016,39.44,4.92,4.92
41004,29.48,1.0,17,3,2,2016,46.62,5.14,5.14
41005,27.91,1.0,18,3,2,2016,55.81,4.84,4.84
41006,27.08,1.0,19,3,2,2016,61.38,4.27,4.27
41007,26.48,1.0,20,3,2,2016,65.31,3.6,3.6
41008,26.12,1.0,21,3,2,2016,68.5,2.82,2.82
41009,26.09,1.0,22,3,2,2016,68.12,2.02,2.02
41010,26.09,1.0,23,3,2,2016,67.56,1.21,1.21
41011,25.86,1.0,0,4,2,2016,67.38,0.53,0.53
41012,25.31,1.0,1,4,2,2016,68.0,0.83,0.83
41013,24.86,1.0,2,4,2,2016,68.19,1.43,1.43
41014,24.37,1.0,3,4,2,2016,69.0,2.0,2.0
41015,23.95,1.0,4,4,2,2016,69.81,2.54,2.54
41016,23.58,1.0,5,4,2,2016,70.44,2.99,2.99
41017,23.51,1.0,6,4,2,2016,69.31,3.37,3.37
41018,25.16,1.0,7,4,2,2016,60.69,3.19,3.19
41019,27.38,1.0,8,4,2,2016,49.31,3.21,3.21
41020,29.7,1.0,9,4,2,2016,38.25,3.23,3.23
41021,31.51,1.0,10,4,2,2016,31.44,2.66,2.66
41022,32.63,1.0,11,4,2,2016,29.69,1.65,1.65
41023,33.52,1.0,12,4,2,2016,27.56,0.71,0.71
41024,33.97,1.0,13,4,2,2016,27.25,1.42,1.42
41025,33.74,1.0,14,4,2,2016,29.38,2.71,2.71
41026,32.98,1.0,15,4,2,2016,33.31,3.74,3.74
41027,31.73,1.0,16,4,2,2016,39.31,4.92,4.92
41028,29.8,1.0,17,4,2,2016,47.62,5.6,5.6
41029,28.1,1.0,18,4,2,2016,57.69,5.4,5.4
41030,27.3,1.0,19,4,2,2016,64.94,4.74,4.74
41031,26.74,1.0,20,4,2,2016,70.0,4.02,4.02
41032,26.46,1.0,21,4,2,2016,72.75,3.12,3.12
41033,26.4,1.0,22,4,2,2016,72.56,2.16,2.16
41034,26.48,0.0,23,4,2,2016,71.0,1.23,1.23
41035,26.19,1.0,0,5,2,2016,69.75,0.82,0.82
41036,25.56,1.0,1,5,2,2016,70.5,1.43,1.43
41037,24.85,1.0,2,5,2,2016,71.69,2.22,2.22
41038,24.34,0.0,3,5,2,2016,72.25,2.84,2.84
41039,23.89,0.0,4,5,2,2016,72.56,3.24,3.24
41040,23.44,1.0,5,5,2,2016,72.75,3.52,3.52
41041,23.57,1.0,6,5,2,2016,70.25,3.69,3.69
41042,25.31,1.0,7,5,2,2016,61.38,3.41,3.41
41043,27.54,1.0,8,5,2,2016,50.62,3.5,3.5
41044,29.61,1.0,9,5,2,2016,40.44,2.87,2.87
41045,31.14,1.0,10,5,2,2016,33.44,1.82,1.82
41046,32.2,1.0,11,5,2,2016,30.75,0.73,0.73
41047,32.93,1.0,12,5,2,2016,29.38,1.35,1.35
41048,33.12,1.0,13,5,2,2016,31.0,2.66,2.66
41049,32.88,1.0,14,5,2,2016,33.06,3.74,3.74
41050,32.26,1.0,15,5,2,2016,35.94,4.59,4.59
41051,31.08,1.0,16,5,2,2016,40.69,5.62,5.62
41052,29.33,1.0,17,5,2,2016,48.94,5.67,5.67
41053,27.78,1.0,18,5,2,2016,58.31,4.93,4.93
41054,26.93,1.0,19,5,2,2016,64.56,3.95,3.95
41055,26.37,1.0,20,5,2,2016,69.06,3.21,3.21
41056,25.94,1.0,21,5,2,2016,72.06,2.59,2.59
41057,25.69,1.0,22,5,2,2016,73.44,1.99,1.99
41058,25.62,1.0,23,5,2,2016,73.19,1.38,1.38
41059,25.6,1.0,0,6,2,2016,72.12,0.61,0.61
41060,25.29,1.0,1,6,2,2016,72.12,0.4,0.4
41061,24.7,1.0,2,6,2,2016,73.81,1.6,1.6
41062,24.19,1.0,3,6,2,2016,75.56,2.75,2.75
41063,23.92,1.0,4,6,2,2016,76.19,3.65,3.65
41064,23.73,1.0,5,6,2,2016,76.06,4.07,4.07
41065,23.83,1.0,6,6,2,2016,74.44,4.19,4.19
41066,25.23,1.0,7,6,2,2016,66.94,4.11,4.11
41067,27.23,1.0,8,6,2,2016,57.31,3.86,3.86
41068,29.12,1.0,9,6,2,2016,48.94,3.22,3.22
41069,30.59,1.0,10,6,2,2016,43.06,2.72,2.72
41070,31.54,1.0,11,6,2,2016,40.38,2.81,2.81
41071,31.94,1.0,12,6,2,2016,40.31,3.44,3.44
41072,31.94,1.0,13,6,2,2016,41.0,4.18,4.18
41073,31.5,1.0,14,6,2,2016,42.94,4.77,4.77
41074,30.67,1.0,15,6,2,2016,46.44,5.1,5.1
41075,29.52,1.0,16,6,2,2016,51.56,5.14,5.14
41076,28.17,1.0,17,6,2,2016,58.0,4.71,4.71
41077,27.19,1.0,18,6,2,2016,63.88,3.88,3.88
41078,26.64,1.0,19,6,2,2016,67.81,3.25,3.25
41079,26.22,1.0,20,6,2,2016,71.12,2.87,2.87
41080,25.98,1.0,21,6,2,2016,73.12,2.51,2.51
41081,25.86,1.0,22,6,2,2016,74.12,2.22,2.22
41082,25.69,1.0,23,6,2,2016,75.5,2.08,2.08
41083,25.47,1.0,0,7,2,2016,77.12,2.08,2.08
41084,25.23,1.0,1,7,2,2016,78.75,2.08,2.08
41085,24.96,1.0,2,7,2,2016,80.38,2.08,2.08
41086,24.64,1.0,3,7,2,2016,81.81,2.14,2.14
41087,24.37,1.0,4,7,2,2016,82.5,2.31,2.31
41088,24.3,1.0,5,7,2,2016,82.0,2.66,2.66
41089,24.64,1.0,6,7,2,2016,79.19,2.88,2.88
41090,25.97,1.0,7,7,2,2016,71.81,2.53,2.53
41091,27.67,1.0,8,7,2,2016,62.38,1.96,1.96
41092,29.52,1.0,9,7,2,2016,52.69,0.84,0.84
41093,30.96,1.0,10,7,2,2016,47.88,0.53,0.53
41094,31.83,1.0,11,7,2,2016,46.62,1.81,1.81
41095,32.24,1.0,12,7,2,2016,46.25,2.96,2.96
41096,32.26,1.0,13,7,2,2016,47.0,4.02,4.02
41097,31.89,1.0,14,7,2,2016,48.88,4.88,4.88
41098,31.23,1.0,15,7,2,2016,51.44,5.5,5.5
41099,30.23,1.0,16,7,2,2016,55.5,5.84,5.84
41100,28.87,1.0,17,7,2,2016,61.81,5.63,5.63
41101,27.75,1.0,18,7,2,2016,68.12,4.9,4.9
41102,27.11,1.0,19,7,2,2016,72.19,4.16,4.16
41103,26.65,1.0,20,7,2,2016,75.06,3.53,3.53
41104,26.27,1.0,21,7,2,2016,77.44,3.05,3.05
41105,25.96,1.0,22,7,2,2016,79.31,2.89,2.89
41106,25.74,1.0,23,7,2,2016,80.56,2.88,2.88
41107,25.58,1.0,0,8,2,2016,81.44,2.71,2.71
41108,25.4,1.0,1,8,2,2016,81.88,2.28,2.28
41109,25.2,1.0,2,8,2,2016,82.31,2.13,2.13
41110,24.92,1.0,3,8,2,2016,83.31,2.44,2.44
41111,24.64,1.0,4,8,2,2016,84.31,2.96,2.96
41112,24.53,1.0,5,8,2,2016,84.44,3.38,3.38
41113,24.86,1.0,6,8,2,2016,82.06,3.38,3.38
41114,26.31,1.0,7,8,2,2016,73.81,2.69,2.69
41115,28.19,1.0,8,8,2,2016,63.62,2.12,2.12
41116,30.05,1.0,9,8,2,2016,54.94,1.5,1.5
41117,31.58,1.0,10,8,2,2016,49.5,0.74,0.74
41118,32.67,1.0,11,8,2,2016,46.56,1.21,1.21
41119,33.22,1.0,12,8,2,2016,45.56,2.54,2.54
41120,33.23,1.0,13,8,2,2016,46.0,3.75,3.75
41121,32.69,1.0,14,8,2,2016,48.38,4.56,4.56
41122,31.64,1.0,15,8,2,2016,52.88,5.09,5.09
41123,30.4,1.0,16,8,2,2016,58.62,5.28,5.28
41124,29.02,1.0,17,8,2,2016,65.5,4.86,4.86
41125,27.94,0.0,18,8,2,2016,71.75,4.16,4.16
41126,27.35,0.0,19,8,2,2016,75.56,3.26,3.26
41127,26.98,0.0,20,8,2,2016,77.88,2.79,2.79
41128,26.74,0.0,21,8,2,2016,79.44,2.73,2.73
41129,26.51,0.0,22,8,2,2016,80.81,2.75,2.75
41130,26.29,0.0,23,8,2,2016,81.88,2.77,2.77
41131,26.08,0.0,0,9,2,2016,82.69,2.74,2.74
41132,25.9,0.0,1,9,2,2016,83.06,2.54,2.54
41133,25.75,0.0,2,9,2,2016,82.81,2.05,2.05
41134,25.61,0.0,3,9,2,2016,82.25,1.53,1.53
41135,25.38,0.0,4,9,2,2016,82.19,1.31,1.31
41136,25.16,0.0,5,9,2,2016,82.38,1.43,1.43
41137,25.24,0.0,6,9,2,2016,81.31,1.7,1.7
41138,26.39,0.0,7,9,2,2016,74.31,1.67,1.67
41139,28.05,0.0,8,9,2,2016,64.12,1.56,1.56
41140,29.68,0.0,9,9,2,2016,56.25,1.17,1.17
41141,30.8,0.0,10,9,2,2016,53.12,0.87,0.87
41142,31.61,0.0,11,9,2,2016,50.69,1.57,1.57
41143,31.97,1.0,12,9,2,2016,50.31,2.72,2.72
41144,31.68,1.0,13,9,2,2016,52.06,3.77,3.77
41145,31.18,1.0,14,9,2,2016,54.62,4.49,4.49
41146,30.51,1.0,15,9,2,2016,57.75,4.75,4.75
41147,29.65,1.0,16,9,2,2016,61.62,4.74,4.74
41148,28.57,1.0,17,9,2,2016,67.0,4.57,4.57
41149,27.65,1.0,18,9,2,2016,72.5,4.18,4.18
41150,27.15,1.0,19,9,2,2016,75.94,3.72,3.72
41151,26.8,0.0,20,9,2,2016,78.31,3.3,3.3
41152,26.48,0.0,21,9,2,2016,80.25,2.98,2.98
41153,26.22,0.0,22,9,2,2016,81.81,2.71,2.71
41154,25.98,0.0,23,9,2,2016,83.12,2.54,2.54
41155,25.81,0.0,0,10,2,2016,84.0,2.53,2.53
41156,25.63,0.0,1,10,2,2016,84.88,2.64,2.64
41157,25.4,0.0,2,10,2,2016,85.69,2.78,2.78
41158,25.17,0.0,3,10,2,2016,86.25,2.81,2.81
41159,24.93,0.0,4,10,2,2016,86.69,2.88,2.88
41160,24.78,0.0,5,10,2,2016,86.69,2.9,2.9
41161,24.98,0.0,6,10,2,2016,85.31,2.86,2.86
41162,26.01,0.0,7,10,2,2016,79.12,2.4,2.4
41163,27.87,0.0,8,10,2,2016,66.94,1.8,1.8
41164,29.81,0.0,9,10,2,2016,56.88,0.83,0.83
41165,31.15,0.0,10,10,2,2016,52.5,0.49,0.49
41166,31.87,0.0,11,10,2,2016,50.5,1.83,1.83
41167,32.19,0.0,12,10,2,2016,50.31,3.07,3.07
41168,32.12,0.0,13,10,2,2016,51.31,4.1,4.1
41169,31.64,0.0,14,10,2,2016,53.56,4.83,4.83
41170,30.84,0.0,15,10,2,2016,56.94,5.27,5.27
41171,29.76,1.0,16,10,2,2016,61.69,5.43,5.43
41172,28.46,1.0,17,10,2,2016,68.0,5.3,5.3
41173,27.5,0.0,18,10,2,2016,73.38,4.92,4.92
41174,27.07,0.0,19,10,2,2016,75.94,4.39,4.39
41175,26.78,0.0,20,10,2,2016,77.69,4.05,4.05
41176,26.51,0.0,21,10,2,2016,79.38,3.88,3.88
41177,26.24,0.0,22,10,2,2016,80.88,3.69,3.69
41178,26.01,0.0,23,10,2,2016,82.06,3.47,3.47
41179,25.79,0.0,0,11,2,2016,83.19,3.27,3.27
41180,25.59,0.0,1,11,2,2016,84.12,3.12,3.12
41181,25.44,0.0,2,11,2,2016,84.81,2.83,2.83
41182,25.33,0.0,3,11,2,2016,84.88,2.43,2.43
41183,25.33,0.0,4,11,2,2016,84.06,2.01,2.01
41184,25.29,0.0,5,11,2,2016,83.69,1.6,1.6
41185,25.4,0.0,6,11,2,2016,83.12,1.32,1.32
41186,26.18,0.0,7,11,2,2016,79.31,0.95,0.95
41187,27.56,0.0,8,11,2,2016,70.5,0.49,0.49
41188,29.26,0.0,9,11,2,2016,61.5,0.44,0.44
41189,30.46,0.0,10,11,2,2016,56.5,1.37,1.37
41190,31.14,0.0,11,11,2,2016,55.12,2.43,2.43
41191,31.48,0.0,12,11,2,2016,53.88,3.45,3.45
41192,31.48,0.0,13,11,2,2016,53.94,4.29,4.29
41193,31.05,1.0,14,11,2,2016,55.75,4.98,4.98
41194,30.33,1.0,15,11,2,2016,58.94,5.39,5.39
41195,29.35,1.0,16,11,2,2016,63.56,5.5,5.5
41196,28.27,1.0,17,11,2,2016,69.0,5.31,5.31
41197,27.48,1.0,18,11,2,2016,73.62,4.77,4.77
41198,27.08,1.0,19,11,2,2016,76.19,4.47,4.47
41199,26.8,1.0,20,11,2,2016,77.88,4.01,4.01
41200,26.53,1.0,21,11,2,2016,79.31,3.79,3.79
41201,26.28,1.0,22,11,2,2016,80.5,3.61,3.61
41202,26.1,1.0,23,11,2,2016,81.31,3.43,3.43
41203,25.94,0.0,0,12,2,2016,82.06,3.3,3.3
41204,25.78,0.0,1,12,2,2016,82.88,3.23,3.23
41205,25.62,0.0,2,12,2,2016,83.69,3.09,3.09
41206,25.51,0.0,3,12,2,2016,84.31,2.91,2.91
41207,25.38,0.0,4,12,2,2016,84.94,2.72,2.72
41208,25.3,0.0,5,12,2,2016,85.31,2.51,2.51
41209,25.46,0.0,6,12,2,2016,84.44,2.29,2.29
41210,26.28,0.0,7,12,2,2016,79.75,2.06,2.06
41211,27.64,0.0,8,12,2,2016,71.88,1.81,1.81
41212,29.09,0.0,9,12,2,2016,64.25,1.65,1.65
41213,30.19,0.0,10,12,2,2016,59.5,1.97,1.97
41214,30.73,1.0,11,12,2,2016,58.12,2.74,2.74
41215,30.97,1.0,12,12,2,2016,57.94,3.49,3.49
41216,30.66,1.0,13,12,2,2016,59.5,4.23,4.23
41217,30.15,1.0,14,12,2,2016,61.88,4.61,4.61
41218,29.44,1.0,15,12,2,2016,65.38,4.75,4.75
41219,28.61,1.0,16,12,2,2016,69.62,4.87,4.87
41220,27.69,1.0,17,12,2,2016,74.5,4.98,4.98
41221,27.01,1.0,18,12,2,2016,78.5,4.98,4.98
41222,26.62,1.0,19,12,2,2016,81.0,4.88,4.88
41223,26.3,1.0,20,12,2,2016,82.81,4.73,4.73
41224,26.09,1.0,21,12,2,2016,83.94,4.5,4.5
41225,25.88,1.0,22,12,2,2016,84.88,4.12,4.12
41226,25.69,1.0,23,12,2,2016,85.69,3.7,3.7
41227,25.44,0.0,0,13,2,2016,86.75,3.44,3.44
41228,25.27,0.0,1,13,2,2016,87.19,3.26,3.26
41229,25.08,0.0,2,13,2,2016,87.56,3.11,3.11
41230,24.89,0.0,3,13,2,2016,87.69,2.99,2.99
41231,24.69,0.0,4,13,2,2016,87.62,2.83,2.83
41232,24.46,0.0,5,13,2,2016,87.44,2.74,2.74
41233,24.62,0.0,6,13,2,2016,84.88,2.73,2.73
41234,26.02,0.0,7,13,2,2016,76.0,2.22,2.22
41235,28.06,0.0,8,13,2,2016,63.38,1.39,1.39
41236,29.85,0.0,9,13,2,2016,54.38,0.67,0.67
41237,31.11,0.0,10,13,2,2016,50.12,0.69,0.69
41238,31.98,0.0,11,13,2,2016,46.94,1.79,1.79
41239,32.39,0.0,12,13,2,2016,45.81,2.92,2.92
41240,32.38,0.0,13,13,2,2016,46.19,3.94,3.94
41241,31.93,1.0,14,13,2,2016,48.12,4.88,4.88
41242,31.09,1.0,15,13,2,2016,51.75,5.72,5.72
41243,29.8,1.0,16,13,2,2016,58.12,6.38,6.38
41244,28.29,1.0,17,13,2,2016,66.44,6.58,6.58
41245,27.22,1.0,18,13,2,2016,73.06,6.32,6.32
41246,26.66,1.0,19,13,2,2016,76.44,5.81,5.81
41247,26.35,1.0,20,13,2,2016,78.06,5.37,5.37
41248,26.12,1.0,21,13,2,2016,78.94,5.08,5.08
41249,25.87,1.0,22,13,2,2016,79.75,4.81,4.81
41250,25.55,1.0,23,13,2,2016,80.75,4.52,4.52
41251,25.19,1.0,0,14,2,2016,81.62,4.32,4.32
41252,24.9,1.0,1,14,2,2016,81.88,4.14,4.14
41253,24.75,1.0,2,14,2,2016,81.06,3.78,3.78
41254,24.58,0.0,3,14,2,2016,79.88,3.32,3.32
41255,24.4,0.0,4,14,2,2016,78.44,2.96,2.96
41256,24.24,1.0,5,14,2,2016,76.88,2.75,2.75
41257,24.53,1.0,6,14,2,2016,73.56,2.78,2.78
41258,26.13,1.0,7,14,2,2016,65.5,3.11,3.11
41259,28.23,1.0,8,14,2,2016,56.62,3.79,3.79
41260,30.11,1.0,9,14,2,2016,49.69,3.79,3.79
41261,31.48,1.0,10,14,2,2016,45.5,3.32,3.32
41262,32.47,1.0,11,14,2,2016,43.19,2.63,2.63
41263,33.15,1.0,12,14,2,2016,41.56,2.46,2.46
41264,33.33,1.0,13,14,2,2016,41.81,3.2,3.2
41265,33.02,1.0,14,14,2,2016,43.56,4.35,4.35
41266,32.14,1.0,15,14,2,2016,47.25,5.61,5.61
41267,30.71,1.0,16,14,2,2016,53.62,6.58,6.58
41268,29.01,1.0,17,14,2,2016,62.44,6.52,6.52
41269,27.79,1.0,18,14,2,2016,69.56,5.77,5.77
41270,27.19,1.0,19,14,2,2016,73.25,4.97,4.97
41271,26.82,1.0,20,14,2,2016,75.31,4.11,4.11
41272,26.5,0.0,21,14,2,2016,77.06,3.44,3.44
41273,26.2,0.0,22,14,2,2016,78.38,3.04,3.04
41274,25.92,0.0,23,14,2,2016,79.44,2.79,2.79
41275,25.73,0.0,0,15,2,2016,79.75,2.61,2.61
41276,25.62,0.0,1,15,2,2016,79.38,2.5,2.5
41277,25.37,0.0,2,15,2,2016,79.5,2.58,2.58
41278,25.0,0.0,3,15,2,2016,80.25,2.75,2.75
41279,24.64,0.0,4,15,2,2016,80.81,2.93,2.93
41280,24.3,1.0,5,15,2,2016,81.12,3.15,3.15
41281,24.45,1.0,6,15,2,2016,78.94,3.39,3.39
41282,25.91,1.0,7,15,2,2016,70.06,2.97,2.97
41283,28.01,1.0,8,15,2,2016,56.75,2.52,2.52
41284,30.02,1.0,9,15,2,2016,46.31,1.95,1.95
41285,31.54,1.0,10,15,2,2016,40.81,1.35,1.35
41286,32.56,1.0,11,15,2,2016,38.69,1.23,1.23
41287,33.15,1.0,12,15,2,2016,38.06,2.31,2.31
41288,33.23,1.0,13,15,2,2016,39.12,3.49,3.49
41289,32.86,1.0,14,15,2,2016,41.44,4.34,4.34
41290,32.11,1.0,15,15,2,2016,44.94,4.95,4.95
41291,30.94,1.0,16,15,2,2016,50.25,5.44,5.44
41292,29.37,1.0,17,15,2,2016,58.06,5.29,5.29
41293,28.05,1.0,18,15,2,2016,66.31,4.54,4.54
41294,27.33,1.0,19,15,2,2016,71.62,3.6,3.6
41295,26.83,1.0,20,15,2,2016,74.94,2.74,2.74
41296,26.42,1.0,21,15,2,2016,77.19,2.18,2.18
41297,26.17,1.0,22,15,2,2016,78.25,1.87,1.87
41298,25.97,1.0,23,15,2,2016,78.19,1.86,1.86
41299,25.65,1.0,0,16,2,2016,78.12,1.99,1.99
41300,25.31,1.0,1,16,2,2016,78.31,2.11,2.11
41301,24.98,1.0,2,16,2,2016,78.56,2.2,2.2
41302,24.66,1.0,3,16,2,2016,78.69,2.39,2.39
41303,24.42,1.0,4,16,2,2016,78.62,2.76,2.76
41304,24.33,1.0,5,16,2,2016,78.12,3.26,3.26
41305,24.74,1.0,6,16,2,2016,75.62,3.67,3.67
41306,26.4,1.0,7,16,2,2016,67.69,3.69,3.69
41307,28.29,1.0,8,16,2,2016,58.88,3.53,3.53
41308,30.15,1.0,9,16,2,2016,50.81,3.08,3.08
41309,31.67,1.0,10,16,2,2016,46.12,2.54,2.54
41310,32.8,1.0,11,16,2,2016,42.56,2.25,2.25
41311,33.47,1.0,12,16,2,2016,41.19,2.56,2.56
41312,33.65,1.0,13,16,2,2016,41.5,3.23,3.23
41313,33.29,1.0,14,16,2,2016,43.31,3.92,3.92
41314,32.33,1.0,15,16,2,2016,47.0,4.61,4.61
41315,31.23,1.0,16,16,2,2016,51.88,5.21,5.21
41316,29.9,1.0,17,16,2,2016,58.12,5.21,5.21
41317,28.8,1.0,18,16,2,2016,64.44,4.51,4.51
41318,28.11,1.0,19,16,2,2016,68.88,3.57,3.57
41319,27.63,1.0,20,16,2,2016,71.75,2.92,2.92
41320,27.2,1.0,21,16,2,2016,73.94,2.55,2.55
41321,26.86,1.0,22,16,2,2016,75.25,2.34,2.34
41322,26.68,1.0,23,16,2,2016,75.44,2.21,2.21
41323,26.44,1.0,0,17,2,2016,75.44,2.15,2.15
41324,26.15,1.0,1,17,2,2016,74.94,2.09,2.09
41325,25.73,1.0,2,17,2,2016,74.81,2.02,2.02
41326,25.3,1.0,3,17,2,2016,74.94,2.17,2.17
41327,24.92,1.0,4,17,2,2016,74.75,2.46,2.46
41328,24.59,1.0,5,17,2,2016,74.62,2.79,2.79
41329,24.86,1.0,6,17,2,2016,72.38,3.17,3.17
41330,26.73,1.0,7,17,2,2016,62.5,3.27,3.27
41331,28.98,1.0,8,17,2,2016,49.69,3.5,3.5
41332,31.02,1.0,9,17,2,2016,39.69,3.51,3.51
41333,32.57,1.0,10,17,2,2016,34.81,3.31,3.31
41334,33.7,1.0,11,17,2,2016,31.94,2.92,2.92
41335,34.4,1.0,12,17,2,2016,31.06,2.59,2.59
41336,34.67,1.0,13,17,2,2016,31.31,2.56,2.56
41337,34.43,1.0,14,17,2,2016,33.06,2.87,2.87
41338,33.75,1.0,15,17,2,2016,36.06,3.09,3.09
41339,32.74,1.0,16,17,2,2016,40.19,3.22,3.22
41340,31.21,1.0,17,17,2,2016,46.94,3.85,3.85
41341,29.67,1.0,18,17,2,2016,54.81,3.84,3.84
41342,28.89,1.0,19,17,2,2016,60.19,3.2,3.2
41343,28.29,1.0,20,17,2,2016,65.38,2.84,2.84
41344,27.89,1.0,21,17,2,2016,69.19,2.77,2.77
41345,27.57,1.0,22,17,2,2016,71.38,2.78,2.78
41346,27.25,1.0,23,17,2,2016,73.56,2.75,2.75
41347,27.05,1.0,0,18,2,2016,74.38,2.67,2.67
41348,26.96,0.0,1,18,2,2016,74.06,2.51,2.51
41349,26.78,0.0,2,18,2,2016,73.69,2.1,2.1
41350,26.48,1.0,3,18,2,2016,73.56,1.73,1.73
41351,26.17,1.0,4,18,2,2016,73.19,2.02,2.02
41352,26.02,1.0,5,18,2,2016,72.12,2.61,2.61
41353,26.37,1.0,6,18,2,2016,69.19,2.87,2.87
41354,27.71,1.0,7,18,2,2016,62.06,3.83,3.83
41355,29.34,1.0,8,18,2,2016,53.69,4.71,4.71
41356,31.01,1.0,9,18,2,2016,47.0,4.94,4.94
41357,32.49,1.0,10,18,2,2016,42.62,4.66,4.66
41358,33.7,1.0,11,18,2,2016,39.25,4.05,4.05
41359,34.48,1.0,12,18,2,2016,37.56,3.43,3.43
41360,34.8,1.0,13,18,2,2016,37.31,3.13,3.13
41361,34.71,1.0,14,18,2,2016,38.25,3.31,3.31
41362,34.21,1.0,15,18,2,2016,40.44,3.61,3.61
41363,33.23,1.0,16,18,2,2016,44.5,3.95,3.95
41364,31.8,1.0,17,18,2,2016,50.94,4.52,4.52
41365,30.4,1.0,18,18,2,2016,58.31,4.57,4.57
41366,29.61,1.0,19,18,2,2016,63.06,3.92,3.92
41367,29.09,1.0,20,18,2,2016,66.44,3.27,3.27
41368,28.65,1.0,21,18,2,2016,68.94,2.68,2.68
41369,28.23,1.0,22,18,2,2016,70.94,2.2,2.2
41370,27.84,1.0,23,18,2,2016,72.56,1.82,1.82
41371,27.56,1.0,0,19,2,2016,72.94,1.5,1.5
41372,27.36,1.0,1,19,2,2016,72.75,1.19,1.19
41373,27.14,1.0,2,19,2,2016,72.5,0.91,0.91
41374,26.73,1.0,3,19,2,2016,73.12,1.05,1.05
41375,26.37,1.0,4,19,2,2016,73.62,1.56,1.56
41376,26.09,1.0,5,19,2,2016,73.44,2.05,2.05
41377,26.28,1.0,6,19,2,2016,71.0,2.33,2.33
41378,27.82,1.0,7,19,2,2016,61.19,2.52,2.52
41379,29.83,1.0,8,19,2,2016,48.12,2.89,2.89
41380,31.72,1.0,9,19,2,2016,39.12,2.98,2.98
41381,33.2,1.0,10,19,2,2016,35.0,2.87,2.87
